Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
2.42,228.2,8,28.5,1.826,25,0,0.0718,42.25
2.44,227.9,8,28.5,1.823,25,0,0.0724,42.25
2.46,228.2,8,28.5,1.826,25,0,0.0730,42.25
2.48,228.4,8,28.6,1.827,25,0,0.0736,42.25
2.50,228.4,8,28.6,1.827,25,0,0.0742,42.25
2.52,228.2,8,28.5,1.826,25,0,0.0748,42.25
2.54,228.0,8,28.5,1.824,25,0,0.0754,42.26
2.56,228.0,8,28.5,1.824,25,0,0.0760,42.26
2.58,228.3,8,28.5,1.826,25,0,0.0766,42.26
2.60,228.1,8,28.5,1.825,25,0,0.0772,42.26
2.62,227.6,8,28.4,1.821,25,0,0.0778,42.26
2.64,228.2,8,28.5,1.826,25,0,0.0784,42.26
2.66,227.8,8,28.5,1.822,25,0,0.0791,42.26
2.68,227.5,8,28.4,1.82,25,0,0.0797,42.26
2.70,227.8,8,28.5,1.822,25,0,0.0803,42.26
2.72,227.3,8,28.4,1.818,25,0,0.0809,42.26
2.74,227.5,8,28.4,1.82,25,0,0.0815,42.26
2.76,227.8,8,28.5,1.822,25,0,0.0821,42.26
2.78,227.8,8,28.5,1.822,25,0,0.0827,42.26
2.80,228.2,8,28.5,1.826,25,0,0.0833,42.26
2.82,228.2,8,28.5,1.826,25,0,0.0839,42.26
2.84,228.4,8,28.6,1.827,25,0,0.0845,42.26
2.86,227.9,8,28.5,1.823,25,0,0.0851,42.27
2.88,227.5,8,28.4,1.82,25,0,0.0857,42.27
2.90,228.1,8,28.5,1.825,25,0,0.0863,42.27
2.92,228.0,8,28.5,1.824,25,0,0.0870,42.27
2.94,228.2,8,28.5,1.826,25,0,0.0876,42.27
2.96,227.9,8,28.5,1.823,25,0,0.0882,42.27
2.98,227.7,8,28.5,1.822,25,0,0.0888,42.27
3.00,227.9,8,28.5,1.823,25,0,0.0894,42.27
3.02,228.1,8,28.5,1.825,25,0,0.0900,42.27
3.04,228.0,8,28.5,1.824,25,0,0.0906,42.27
3.06,228.1,8,28.5,1.825,25,0,0.0912,42.27
3.08,227.7,8,28.5,1.822,25,0,0.0918,42.27
3.10,227.6,8,28.4,1.821,25,0,0.0924,42.27
3.12,228.2,8,28.5,1.826,25,0,0.0930,42.27
3.14,227.7,8,28.5,1.822,25,0,0.0936,42.27
3.16,228.6,8,28.6,1.829,25,0,0.0943,42.27
3.18,228.0,8,28.5,1.824,25,0,0.0949,42.27
3.20,228.0,8,28.5,1.824,25,0,0.0955,42.28
3.22,227.9,8,28.5,1.823,25,0,0.0961,42.28
3.24,228.1,8,28.5,1.825,25,0,0.0967,42.28
3.26,228.2,8,28.5,1.826,25,0,0.0973,42.28
3.28,228.1,8,28.5,1.825,25,0,0.0979,42.28
3.30,228.3,8,28.5,1.826,25,0,0.0985,42.28
3.32,228.2,8,28.5,1.826,25,0,0.0991,42.28
3.34,227.8,8,28.5,1.822,25,0,0.0997,42.28
3.36,228.0,8,28.5,1.824,25,0,0.1003,42.28
3.38,228.0,8,28.5,1.824,25,0,0.1009,42.28
3.40,227.6,8,28.4,1.821,25,0,0.1015,42.28
3.42,227.9,8,28.5,1.823,25,0,0.1022,42.28
3.44,227.9,8,28.5,1.823,25,0,0.1028,42.28
3.46,228.1,8,28.5,1.825,25,0,0.1034,42.28
3.48,227.9,8,28.5,1.823,25,0,0.1040,42.28
3.50,228.4,8,28.6,1.827,25,0,0.1046,42.28
3.52,228.0,8,28.5,1.824,25,0,0.1052,42.29
3.54,228.4,8,28.6,1.827,25,0,0.1058,42.29
3.56,228.0,8,28.5,1.824,25,0,0.1064,42.29
3.58,227.8,8,28.5,1.822,25,0,0.1070,42.29
3.60,228.2,8,28.5,1.826,25,0,0.1076,42.29
3.62,228.3,8,28.5,1.826,25,0,0.1082,42.29
3.64,228.3,8,28.5,1.826,25,0,0.1088,42.29
3.66,228.0,8,28.5,1.824,25,0,0.1095,42.29
3.68,227.6,8,28.4,1.821,25,0,0.1101,42.29
3.70,228.4,8,28.6,1.827,25,0,0.1107,42.29
3.72,228.0,8,28.5,1.824,25,0,0.1113,42.29
3.74,227.8,8,28.5,1.822,25,0,0.1119,42.29
3.76,227.8,8,28.5,1.822,25,0,0.1125,42.29
3.78,228.3,8,28.5,1.826,25,0,0.1131,42.29
3.80,228.1,8,28.5,1.825,25,0,0.1137,42.29
3.82,228.0,8,28.5,1.824,25,0,0.1143,42.29
3.84,227.9,8,28.5,1.823,25,0,0.1149,42.29
3.86,228.1,8,28.5,1.825,25,0,0.1155,42.30
3.88,228.0,8,28.5,1.824,25,0,0.1161,42.30
3.90,228.0,8,28.5,1.824,25,0,0.1168,42.30
3.92,228.1,8,28.5,1.825,25,0,0.1174,42.30
3.94,228.1,8,28.5,1.825,25,0,0.1180,42.30
3.96,228.0,8,28.5,1.824,25,0,0.1186,42.30
3.98,227.6,8,28.4,1.821,25,0,0.1192,42.30
4.00,227.8,8,28.5,1.822,25,0,0.1198,42.30
4.02,228.0,8,28.5,1.824,25,0,0.1204,42.30
4.04,227.8,8,28.5,1.822,25,0,0.1210,42.30
4.06,227.8,8,28.5,1.822,25,0,0.1216,42.30
4.08,228.1,8,28.5,1.825,25,0,0.1222,42.30
4.10,227.8,8,28.5,1.822,25,0,0.1228,42.30
4.12,228.0,8,28.5,1.824,25,0,0.1234,42.30
4.14,227.8,8,28.5,1.822,25,0,0.1240,42.30
4.16,227.8,8,28.5,1.822,25,0,0.1247,42.30
4.18,228.0,8,28.5,1.824,25,0,0.1253,42.31
4.20,227.5,8,28.4,1.82,25,0,0.1259,42.31
4.22,228.1,8,28.5,1.825,25,0,0.1265,42.31
4.24,228.1,8,28.5,1.825,25,0,0.1271,42.31
4.26,227.9,8,28.5,1.823,25,0,0.1277,42.31
4.28,228.0,8,28.5,1.824,25,0,0.1283,42.31
4.30,227.6,8,28.4,1.821,25,0,0.1289,42.31
4.32,227.8,8,28.5,1.822,25,0,0.1295,42.31
4.34,228.0,8,28.5,1.824,25,0,0.1301,42.31
4.36,227.7,8,28.5,1.822,25,0,0.1307,42.31
4.38,228.0,8,28.5,1.824,25,0,0.1313,42.31
4.40,228.0,8,28.5,1.824,25,0,0.1319,42.31
4.42,227.8,8,28.5,1.822,25,0,0.1326,42.31
4.44,227.9,8,28.5,1.823,25,0,0.1332,42.31
4.46,228.1,8,28.5,1.825,25,0,0.1338,42.31
4.48,228.1,8,28.5,1.825,25,0,0.1344,42.31
4.50,227.8,8,28.5,1.822,25,0,0.1350,42.31
4.52,227.9,8,28.5,1.823,25,0,0.1356,42.32
4.54,227.7,8,28.5,1.822,25,0,0.1362,42.32
4.56,228.1,8,28.5,1.825,25,0,0.1368,42.32
4.58,227.9,8,28.5,1.823,25,0,0.1374,42.32
4.60,228.3,8,28.5,1.826,25,0,0.1380,42.32
4.62,228.2,8,28.5,1.826,25,0,0.1386,42.32
4.64,228.0,8,28.5,1.824,25,0,0.1392,42.32
4.66,228.3,8,28.5,1.826,25,0,0.1398,42.32
4.68,228.2,8,28.5,1.826,25,0,0.1405,42.32
4.70,228.2,8,28.5,1.826,25,0,0.1411,42.32
4.72,228.3,8,28.5,1.826,25,0,0.1417,42.32
4.74,228.3,8,28.5,1.826,25,0,0.1423,42.32
4.76,227.9,8,28.5,1.823,25,0,0.1429,42.32
4.78,228.1,8,28.5,1.825,25,0,0.1435,42.32
4.80,228.0,8,28.5,1.824,25,0,0.1441,42.32
4.82,228.3,8,28.5,1.826,25,0,0.1447,42.32
4.84,228.2,8,28.5,1.826,25,0,0.1453,42.33
4.86,228.0,8,28.5,1.824,25,0,0.1459,42.33
4.88,228.3,8,28.5,1.826,25,0,0.1465,42.33
4.90,228.2,8,28.5,1.826,25,0,0.1471,42.33
4.92,228.1,8,28.5,1.825,25,0,0.1478,42.33
4.94,227.8,8,28.5,1.822,25,0,0.1484,42.33
4.96,227.9,8,28.5,1.823,25,0,0.1490,42.33
4.98,227.6,8,28.4,1.821,25,0,0.1496,42.33
5.00,227.4,8,28.4,1.819,25,0,0.1502,42.33
5.02,227.5,8,28.4,1.82,25,0,0.1508,42.33
5.04,227.9,8,28.5,1.823,25,0,0.1514,42.33
5.06,228.6,8,28.6,1.829,25,0,0.1520,42.33
5.08,228.4,8,28.6,1.827,25,0,0.1526,42.33
5.10,228.0,8,28.5,1.824,25,0,0.1532,42.33
5.12,228.1,8,28.5,1.825,25,0,0.1538,42.33
5.14,228.2,8,28.5,1.826,25,0,0.1544,42.33
5.16,227.9,8,28.5,1.823,25,0,0.1551,42.34
5.18,228.4,8,28.6,1.827,25,0,0.1557,42.34
5.20,228.0,8,28.5,1.824,25,0,0.1563,42.34
5.22,227.5,8,28.4,1.82,25,0,0.1569,42.34
5.24,228.3,8,28.5,1.826,25,0,0.1575,42.34
5.26,228.0,8,28.5,1.824,25,0,0.1581,42.34
5.28,227.9,8,28.5,1.823,25,0,0.1587,42.34
5.30,227.8,8,28.5,1.822,25,0,0.1593,42.34
5.32,228.2,8,28.5,1.826,25,0,0.1599,42.34
5.34,228.2,8,28.5,1.826,25,0,0.1605,42.34
5.36,228.0,8,28.5,1.824,25,0,0.1611,42.34
5.38,227.7,8,28.5,1.822,25,0,0.1617,42.34
5.40,227.7,8,28.5,1.822,25,0,0.1623,42.34
5.42,227.8,8,28.5,1.822,25,0,0.1630,42.34
5.44,227.9,8,28.5,1.823,25,0,0.1636,42.34
5.46,227.9,8,28.5,1.823,25,0,0.1642,42.34
5.48,228.1,8,28.5,1.825,25,0,0.1648,42.34
5.50,227.7,8,28.5,1.822,25,0,0.1654,42.35
5.52,227.8,8,28.5,1.822,25,0,0.1660,42.35
5.54,227.6,8,28.4,1.821,25,0,0.1666,42.35
5.56,227.9,8,28.5,1.823,25,0,0.1672,42.35
5.58,227.7,8,28.5,1.822,25,0,0.1678,42.35
5.60,227.5,8,28.4,1.82,25,0,0.1684,42.35
5.62,227.6,8,28.4,1.821,25,0,0.1690,42.35
5.64,227.9,8,28.5,1.823,25,0,0.1696,42.35
5.66,227.6,8,28.4,1.821,25,0,0.1702,42.35
5.68,228.0,8,28.5,1.824,25,0,0.1709,42.35
5.70,227.9,8,28.5,1.823,25,0,0.1715,42.35
5.72,227.9,8,28.5,1.823,25,0,0.1721,42.35
5.74,227.4,8,28.4,1.819,25,0,0.1727,42.35
5.76,227.9,8,28.5,1.823,25,0,0.1733,42.35
5.78,228.0,8,28.5,1.824,25,0,0.1739,42.35
5.80,228.0,8,28.5,1.824,25,0,0.1745,42.35
5.82,228.0,8,28.5,1.824,25,0,0.1751,42.36
5.84,227.9,8,28.5,1.823,25,0,0.1757,42.36
5.86,227.8,8,28.5,1.822,25,0,0.1763,42.36
5.88,228.0,8,28.5,1.824,25,0,0.1769,42.36
5.90,227.9,8,28.5,1.823,25,0,0.1775,42.36
5.92,227.5,8,28.4,1.82,25,0,0.1781,42.36
5.94,227.4,8,28.4,1.819,25,0,0.1787,42.36
5.96,227.6,8,28.4,1.821,25,0,0.1794,42.36
5.98,227.9,8,28.5,1.823,25,0,0.1800,42.36
6.00,228.2,8,28.5,1.826,25,0,0.1806,42.36
6.02,227.7,8,28.5,1.822,25,0,0.1812,42.36
6.04,227.6,8,28.4,1.821,25,0,0.1818,42.36
6.06,228.1,8,28.5,1.825,25,0,0.1824,42.36
6.08,227.9,8,28.5,1.823,25,0,0.1830,42.36
6.10,228.1,8,28.5,1.825,25,0,0.1836,42.36
6.12,227.7,8,28.5,1.822,25,0,0.1842,42.36
6.14,227.9,8,28.5,1.823,25,0,0.1848,42.36
6.16,227.8,8,28.5,1.822,25,0,0.1854,42.37
6.18,227.8,8,28.5,1.822,25,0,0.1860,42.37
6.20,228.1,8,28.5,1.825,25,0,0.1866,42.37
6.22,228.1,8,28.5,1.825,25,0,0.1873,42.37
6.24,228.2,8,28.5,1.826,25,0,0.1879,42.37
6.26,228.1,8,28.5,1.825,25,0,0.1885,42.37
6.28,228.2,8,28.5,1.826,25,0,0.1891,42.37
6.30,228.0,8,28.5,1.824,25,0,0.1897,42.37
6.32,227.9,8,28.5,1.823,25,0,0.1903,42.37
6.34,228.2,8,28.5,1.826,25,0,0.1909,42.37
6.36,228.2,8,28.5,1.826,25,0,0.1915,42.37
6.38,228.1,8,28.5,1.825,25,0,0.1921,42.37
6.40,228.2,8,28.5,1.826,25,0,0.1927,42.37
6.42,227.7,8,28.5,1.822,25,0,0.1933,42.37
6.44,228.1,8,28.5,1.825,25,0,0.1939,42.37
6.46,228.4,8,28.6,1.827,25,0,0.1946,42.37
6.48,228.1,8,28.5,1.825,25,0,0.1952,42.38
6.50,228.0,8,28.5,1.824,25,0,0.1958,42.38
6.52,228.0,8,28.5,1.824,25,0,0.1964,42.38
6.54,227.5,8,28.4,1.82,25,0,0.1970,42.38
6.56,227.5,8,28.4,1.82,25,0,0.1976,42.38
6.58,227.9,8,28.5,1.823,25,0,0.1982,42.38
6.60,227.8,8,28.5,1.822,25,0,0.1988,42.38
6.62,227.9,8,28.5,1.823,25,0,0.1994,42.38
6.64,227.5,8,28.4,1.82,25,0,0.2000,42.38
6.66,227.9,8,28.5,1.823,25,0,0.2006,42.38
6.68,228.2,8,28.5,1.826,25,0,0.2012,42.38
6.70,227.9,8,28.5,1.823,25,0,0.2018,42.38
6.72,228.0,8,28.5,1.824,25,0,0.2025,42.38
6.74,228.0,8,28.5,1.824,25,0,0.2031,42.38
6.76,228.2,8,28.5,1.826,25,0,0.2037,42.38
6.78,227.9,8,28.5,1.823,25,0,0.2043,42.38
6.80,227.9,8,28.5,1.823,25,0,0.2049,42.38
6.82,228.1,8,28.5,1.825,25,0,0.2055,42.39
6.84,227.5,8,28.4,1.82,25,0,0.2061,42.39
6.86,227.7,8,28.5,1.822,25,0,0.2067,42.39
6.88,228.2,8,28.5,1.826,25,0,0.2073,42.39
6.90,228.1,8,28.5,1.825,25,0,0.2079,42.39
6.92,227.7,8,28.5,1.822,25,0,0.2085,42.39
6.94,227.5,8,28.4,1.82,25,0,0.2091,42.39
6.96,228.0,8,28.5,1.824,25,0,0.2097,42.39
6.98,227.5,8,28.4,1.82,25,0,0.2104,42.39
7.00,227.9,8,28.5,1.823,25,0,0.2110,42.39
7.02,227.7,8,28.5,1.822,25,0,0.2116,42.39
7.04,227.8,8,28.5,1.822,25,0,0.2122,42.39
7.06,227.9,8,28.5,1.823,25,0,0.2128,42.39
7.08,227.6,8,28.4,1.821,25,0,0.2134,42.39
7.10,227.7,8,28.5,1.822,25,0,0.2140,42.39
7.12,227.8,8,28.5,1.822,25,0,0.2146,42.39
7.14,227.6,8,28.4,1.821,25,0,0.2152,42.40
7.16,227.2,8,28.4,1.818,25,0,0.2158,42.40
7.18,227.5,8,28.4,1.82,25,0,0.2164,42.40
7.20,227.8,8,28.5,1.822,25,0,0.2170,42.40
7.22,227.6,8,28.4,1.821,25,0,0.2176,42.40
7.24,227.9,8,28.5,1.823,25,0,0.2182,42.40
7.26,227.6,8,28.4,1.821,25,0,0.2189,42.40
7.28,227.6,8,28.4,1.821,25,0,0.2195,42.40
7.30,227.8,8,28.5,1.822,25,0,0.2201,42.40
7.32,227.9,8,28.5,1.823,25,0,0.2207,42.40
7.34,228.0,8,28.5,1.824,25,0,0.2213,42.40
7.36,227.7,8,28.5,1.822,25,0,0.2219,42.40
7.38,228.0,8,28.5,1.824,25,0,0.2225,42.40
7.40,227.7,8,28.5,1.822,25,0,0.2231,42.40
7.42,228.3,8,28.5,1.826,25,0,0.2237,42.40
7.44,228.2,8,28.5,1.826,25,0,0.2243,42.40
7.46,227.9,8,28.5,1.823,25,0,0.2249,42.40
7.48,228.1,8,28.5,1.825,25,0,0.2255,42.41
7.50,228.3,8,28.5,1.826,25,0,0.2261,42.41
7.52,228.0,8,28.5,1.824,25,0,0.2268,42.41
7.54,228.0,8,28.5,1.824,25,0,0.2274,42.41
7.56,227.9,8,28.5,1.823,25,0,0.2280,42.41
7.58,228.2,8,28.5,1.826,25,0,0.2286,42.41
7.60,228.1,8,28.5,1.825,25,0,0.2292,42.41
7.62,228.3,8,28.5,1.826,25,0,0.2298,42.41
7.64,228.1,8,28.5,1.825,25,0,0.2304,42.41
7.66,227.9,8,28.5,1.823,25,0,0.2310,42.41
7.68,227.9,8,28.5,1.823,25,0,0.2316,42.41
7.70,228.0,8,28.5,1.824,25,0,0.2322,42.41
7.72,228.3,8,28.5,1.826,25,0,0.2328,42.41
7.74,227.5,8,28.4,1.82,25,0,0.2334,42.41
7.76,228.2,8,28.5,1.826,25,0,0.2341,42.41
7.78,228.1,8,28.5,1.825,25,0,0.2347,42.41
7.80,228.2,8,28.5,1.826,25,0,0.2353,42.42
7.82,228.0,8,28.5,1.824,25,0,0.2359,42.42
7.84,228.0,8,28.5,1.824,25,0,0.2365,42.42
7.86,228.1,8,28.5,1.825,25,0,0.2371,42.42
7.88,227.5,8,28.4,1.82,25,0,0.2377,42.42
7.90,227.9,8,28.5,1.823,25,0,0.2383,42.42
7.92,227.7,8,28.5,1.822,25,0,0.2389,42.42
7.94,227.6,8,28.4,1.821,25,0,0.2395,42.42
7.96,227.9,8,28.5,1.823,25,0,0.2401,42.42
7.98,228.4,8,28.6,1.827,25,0,0.2407,42.42
8.00,228.1,8,28.5,1.825,25,0,0.2413,42.42
8.02,228.3,8,28.5,1.826,25,0,0.2420,42.42
8.04,227.8,8,28.5,1.822,25,0,0.2426,42.42
8.06,228.0,8,28.5,1.824,25,0,0.2432,42.42
8.08,227.4,8,28.4,1.819,25,0,0.2438,42.42
8.10,228.1,8,28.5,1.825,25,0,0.2444,42.42
8.12,227.8,8,28.5,1.822,25,0,0.2450,42.42
8.14,228.1,8,28.5,1.825,25,0,0.2456,42.43
8.16,228.0,8,28.5,1.824,25,0,0.2462,42.43
8.18,228.0,8,28.5,1.824,25,0,0.2468,42.43
8.20,228.1,8,28.5,1.825,25,0,0.2474,42.43
8.22,228.1,8,28.5,1.825,25,0,0.2480,42.43
8.24,228.0,8,28.5,1.824,25,0,0.2486,42.43
8.26,228.1,8,28.5,1.825,25,0,0.2493,42.43
8.28,228.2,8,28.5,1.826,25,0,0.2499,42.43
8.30,228.1,8,28.5,1.825,25,0,0.2505,42.43
8.32,227.9,8,28.5,1.823,25,0,0.2511,42.43
8.34,228.1,8,28.5,1.825,25,0,0.2517,42.43
8.36,227.8,8,28.5,1.822,25,0,0.2523,42.43
8.38,227.8,8,28.5,1.822,25,0,0.2529,42.43
8.40,228.1,8,28.5,1.825,25,0,0.2535,42.43
8.42,228.2,8,28.5,1.826,25,0,0.2541,42.43
8.44,227.8,8,28.5,1.822,25,0,0.2547,42.43
8.46,228.2,8,28.5,1.826,25,0,0.2553,42.44
8.48,227.7,8,28.5,1.822,25,0,0.2559,42.44
8.50,228.4,8,28.6,1.827,25,0,0.2565,42.44
8.52,227.8,8,28.5,1.822,25,0,0.2572,42.44
8.54,227.7,8,28.5,1.822,25,0,0.2578,42.44
8.56,228.0,8,28.5,1.824,25,0,0.2584,42.44
8.58,227.5,8,28.4,1.82,25,0,0.2590,42.44
8.60,228.1,8,28.5,1.825,25,0,0.2596,42.44
8.62,227.9,8,28.5,1.823,25,0,0.2602,42.44
8.64,228.0,8,28.5,1.824,25,0,0.2608,42.44
8.66,227.9,8,28.5,1.823,25,0,0.2614,42.44
8.68,227.6,8,28.4,1.821,25,0,0.2620,42.44
8.70,227.7,8,28.5,1.822,25,0,0.2626,42.44
8.72,228.1,8,28.5,1.825,25,0,0.2632,42.44
8.74,227.9,8,28.5,1.823,25,0,0.2638,42.44
8.76,228.1,8,28.5,1.825,25,0,0.2644,42.44
8.78,228.2,8,28.5,1.826,25,0,0.2651,42.45
8.80,228.2,8,28.5,1.826,25,0,0.2657,42.45
8.82,228.0,8,28.5,1.824,25,0,0.2663,42.45
8.84,228.0,8,28.5,1.824,25,0,0.2669,42.45
8.86,228.3,8,28.5,1.826,25,0,0.2675,42.45
8.88,227.7,8,28.5,1.822,25,0,0.2681,42.45
8.90,228.2,8,28.5,1.826,25,0,0.2687,42.45
