Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
3.48,226.1,16,14,3.617,26,1,0.2068,25.61
3.50,226.0,16,14,3.616,26,1,0.2080,25.61
3.52,226.0,16,14,3.616,26,1,0.2092,25.61
3.54,225.9,16,14,3.615,26,1,0.2104,25.61
3.56,225.9,16,14,3.615,26,1,0.2116,25.61
3.58,225.9,16,14,3.614,26,1,0.2128,25.61
3.60,225.9,16,14,3.614,26,1,0.2140,25.61
3.62,225.8,16,14,3.614,26,1,0.2152,25.61
3.64,225.9,16,14,3.614,26,1,0.2164,25.62
3.66,226.0,16,14,3.615,26,1,0.2176,25.62
3.68,225.9,16,14,3.615,26,1,0.2188,25.62
3.70,225.9,16,14,3.614,26,1,0.2200,25.62
3.72,225.8,16,14,3.614,26,1,0.2212,25.62
3.74,225.8,16,14,3.613,26,1,0.2224,25.62
3.76,225.9,16,14,3.614,26,1,0.2236,25.62
3.78,225.9,16,14,3.614,26,1,0.2248,25.62
3.80,225.9,16,14,3.614,26,1,0.2260,25.62
3.82,225.9,16,14,3.614,26,1,0.2272,25.63
3.84,225.8,16,14,3.613,26,1,0.2284,25.63
3.86,225.9,16,14,3.614,26,1,0.2297,25.63
3.88,225.9,16,14,3.614,26,1,0.2309,25.63
3.90,225.9,16,14,3.614,26,1,0.2321,25.63
3.92,225.8,16,14,3.613,26,1,0.2333,25.63
3.94,225.8,16,14,3.612,26,1,0.2345,25.63
3.96,225.8,16,14,3.612,26,1,0.2357,25.63
3.98,225.7,16,14,3.611,26,1,0.2369,25.64
4.00,225.8,16,14,3.613,26,1,0.2381,25.64
4.02,225.8,16,14,3.613,26,1,0.2393,25.64
4.04,225.7,16,14,3.611,26,1,0.2405,25.64
4.06,225.7,16,14,3.612,26,1,0.2417,25.64
4.08,225.7,16,14,3.611,26,1,0.2429,25.64
4.10,225.6,16,14,3.610,26,1,0.2441,25.64
4.12,225.7,16,14,3.611,26,1,0.2453,25.64
4.14,225.6,16,14,3.610,26,1,0.2465,25.64
4.16,225.6,16,14,3.609,26,1,0.2477,25.65
4.18,225.6,16,14,3.610,26,1,0.2489,25.65
4.20,225.5,16,14,3.609,26,1,0.2501,25.65
4.22,225.5,16,14,3.608,26,1,0.2513,25.65
4.24,225.6,16,14,3.610,26,1,0.2525,25.65
4.26,225.6,16,14,3.609,26,1,0.2537,25.65
4.28,225.7,16,14,3.611,26,1,0.2549,25.65
4.30,225.7,16,14,3.611,26,1,0.2561,25.65
4.32,225.7,16,14,3.611,26,1,0.2573,25.66
4.34,225.7,16,14,3.611,26,1,0.2585,25.66
4.36,225.7,16,14,3.611,27,2,0.2597,25.66
4.38,225.6,16,14,3.610,27,2,0.2609,25.66
4.40,225.7,16,14,3.611,27,2,0.2622,25.66
4.42,225.8,16,14,3.613,27,2,0.2634,25.66
4.44,225.8,16,14,3.613,27,2,0.2646,25.66
4.46,225.8,16,14,3.613,27,2,0.2658,25.66
4.48,225.9,16,14,3.614,27,2,0.2670,25.67
4.50,225.8,16,14,3.613,27,2,0.2682,25.67
4.52,225.8,16,14,3.613,27,2,0.2694,25.67
4.54,226.0,16,14,3.615,27,2,0.2706,25.67
4.56,226.0,16,14,3.616,27,2,0.2718,25.67
4.58,226.0,16,14,3.617,27,2,0.2730,25.67
4.60,226.2,16,14,3.618,27,2,0.2742,25.67
4.62,226.1,16,14,3.618,27,2,0.2754,25.67
4.64,226.2,16,14,3.619,27,2,0.2766,25.67
4.66,226.2,16,14,3.619,27,2,0.2778,25.68
4.68,226.1,16,14,3.618,27,2,0.2790,25.68
4.70,226.2,16,14,3.619,27,2,0.2802,25.68
4.72,226.2,16,14,3.619,27,2,0.2814,25.68
4.74,226.1,16,14,3.618,27,2,0.2826,25.68
4.76,226.1,16,14,3.617,27,2,0.2839,25.68
4.78,226.0,16,14,3.616,27,2,0.2851,25.68
4.80,226.0,16,14,3.616,27,2,0.2863,25.68
4.82,226.0,16,14,3.616,27,2,0.2875,25.69
4.84,226.0,16,14,3.616,27,2,0.2887,25.69
4.86,226.0,16,14,3.616,27,2,0.2899,25.69
4.88,226.0,16,14,3.616,27,2,0.2911,25.69
4.90,226.0,16,14,3.616,27,2,0.2923,25.69
4.92,225.9,16,14,3.615,27,2,0.2935,25.69
4.94,226.0,16,14,3.616,27,2,0.2947,25.69
4.96,226.1,16,14,3.617,27,2,0.2959,25.69
4.98,226.0,16,14,3.617,27,2,0.2971,25.69
5.00,226.0,16,14,3.616,27,2,0.2983,25.70
5.02,226.0,16,14,3.616,27,2,0.2995,25.70
5.04,226.0,16,14,3.615,27,2,0.3007,25.70
5.06,225.9,16,14,3.614,27,2,0.3019,25.70
5.08,226.0,16,14,3.615,27,2,0.3031,25.70
5.10,225.9,16,14,3.615,27,2,0.3043,25.70
5.12,225.9,16,14,3.615,27,2,0.3055,25.70
5.14,225.9,16,14,3.615,27,2,0.3068,25.70
5.16,225.9,16,14,3.614,27,2,0.3080,25.71
5.18,226.0,16,14,3.616,27,2,0.3092,25.71
5.20,226.0,16,14,3.616,27,2,0.3104,25.71
5.22,225.9,16,14,3.615,27,2,0.3116,25.71
5.24,226.0,16,14,3.616,27,2,0.3128,25.71
5.26,226.0,16,14,3.617,27,2,0.3140,25.71
5.28,226.0,16,14,3.616,27,2,0.3152,25.71
5.30,226.0,16,14,3.617,27,2,0.3164,25.71
5.32,226.0,16,14,3.617,27,2,0.3176,25.71
5.34,226.0,16,14,3.616,27,2,0.3188,25.72
5.36,226.0,16,14,3.616,27,2,0.3200,25.72
5.38,226.0,16,14,3.616,27,2,0.3212,25.72
5.40,226.0,16,14,3.616,27,2,0.3224,25.72
5.42,226.0,16,14,3.615,27,2,0.3236,25.72
5.44,226.0,16,14,3.615,27,2,0.3248,25.72
5.46,225.9,16,14,3.615,27,2,0.3260,25.72
5.48,225.8,16,14,3.614,27,2,0.3272,25.72
5.50,225.9,16,14,3.614,27,2,0.3284,25.73
5.52,225.9,16,14,3.615,27,2,0.3296,25.73
5.54,225.8,16,14,3.613,27,2,0.3309,25.73
5.56,225.8,16,14,3.614,27,2,0.3321,25.73
5.58,225.8,16,14,3.613,27,2,0.3333,25.73
5.60,225.7,16,14,3.611,27,2,0.3345,25.73
5.62,225.7,16,14,3.612,27,2,0.3357,25.73
5.64,225.6,16,14,3.610,27,2,0.3369,25.73
5.66,225.6,16,14,3.610,27,2,0.3381,25.74
5.68,225.6,16,14,3.609,27,2,0.3393,25.74
5.70,225.6,16,14,3.609,27,2,0.3405,25.74
5.72,225.6,16,14,3.609,27,2,0.3417,25.74
5.74,225.6,16,14,3.609,27,2,0.3429,25.74
5.76,225.6,16,14,3.610,27,2,0.3441,25.74
5.78,225.6,16,14,3.610,27,2,0.3453,25.74
5.80,225.7,16,14,3.611,27,2,0.3465,25.74
5.82,225.6,16,14,3.610,27,2,0.3477,25.74
5.84,225.6,16,14,3.610,27,2,0.3489,25.75
5.86,225.6,16,14,3.610,27,2,0.3501,25.75
5.88,225.6,16,14,3.609,27,2,0.3513,25.75
5.90,225.5,16,14,3.609,27,2,0.3525,25.75
5.92,225.6,16,14,3.609,27,2,0.3537,25.75
5.94,225.5,16,14,3.608,27,2,0.3549,25.75
5.96,225.5,16,14,3.608,27,2,0.3561,25.75
5.98,225.5,16,14,3.609,27,2,0.3573,25.75
6.00,225.6,16,14,3.609,27,2,0.3585,25.76
6.02,225.5,16,14,3.607,27,2,0.3597,25.76
6.04,225.5,16,14,3.608,27,2,0.3609,25.76
6.06,225.5,16,14,3.608,27,2,0.3621,25.76
6.08,225.5,16,14,3.608,27,2,0.3633,25.76
6.10,225.5,16,14,3.609,27,2,0.3645,25.76
6.12,225.5,16,14,3.608,27,2,0.3657,25.76
6.14,225.6,16,14,3.610,27,2,0.3669,25.76
6.16,225.6,16,14,3.609,27,2,0.3682,25.76
6.18,225.6,16,14,3.609,27,2,0.3694,25.77
6.20,225.6,16,14,3.609,27,2,0.3706,25.77
6.22,225.6,16,14,3.609,27,2,0.3718,25.77
6.24,225.6,16,14,3.609,27,2,0.3730,25.77
6.26,225.6,16,14,3.609,27,2,0.3742,25.77
6.28,225.5,16,14,3.608,27,2,0.3754,25.77
6.30,225.5,16,14,3.608,27,2,0.3766,25.77
6.32,225.5,16,14,3.608,27,2,0.3778,25.77
6.34,225.5,16,14,3.608,27,2,0.3790,25.78
6.36,225.6,16,14,3.609,27,2,0.3802,25.78
6.38,225.6,16,14,3.609,27,2,0.3814,25.78
6.40,225.5,16,14,3.608,27,2,0.3826,25.78
6.42,225.5,16,14,3.608,27,2,0.3838,25.78
6.44,225.5,16,14,3.608,27,2,0.3850,25.78
6.46,225.5,16,14,3.608,27,2,0.3862,25.78
6.48,225.5,16,14,3.609,27,2,0.3874,25.78
6.50,225.5,16,14,3.608,27,2,0.3886,25.78
6.52,225.6,16,14,3.610,27,2,0.3898,25.79
6.54,225.7,16,14,3.611,27,2,0.3910,25.79
6.56,225.7,16,14,3.611,27,2,0.3922,25.79
6.58,225.7,16,14,3.612,27,2,0.3934,25.79
6.60,225.7,16,14,3.611,27,2,0.3946,25.79
6.62,225.7,16,14,3.611,27,2,0.3958,25.79
6.64,225.7,16,14,3.611,27,2,0.3970,25.79
6.66,225.8,16,14,3.613,27,2,0.3982,25.79
6.68,225.8,16,14,3.614,27,2,0.3994,25.80
6.70,225.9,16,14,3.614,27,2,0.4006,25.80
6.72,226.0,16,14,3.616,27,2,0.4018,25.80
6.74,225.9,16,14,3.614,27,2,0.4030,25.80
6.76,225.9,16,14,3.614,27,2,0.4043,25.80
6.78,225.9,16,14,3.615,27,2,0.4055,25.80
6.80,225.9,16,14,3.614,27,2,0.4067,25.80
6.82,226.0,16,14,3.616,27,2,0.4079,25.80
6.84,225.9,16,14,3.615,27,2,0.4091,25.80
6.86,225.9,16,14,3.614,27,2,0.4103,25.81
6.88,225.9,16,14,3.615,27,2,0.4115,25.81
6.90,226.0,16,14,3.616,27,2,0.4127,25.81
6.92,226.0,16,14,3.616,27,2,0.4139,25.81
6.94,226.1,16,14,3.618,27,2,0.4151,25.81
6.96,226.1,16,14,3.618,27,2,0.4163,25.81
6.98,226.1,16,14,3.618,27,2,0.4175,25.81
7.00,226.2,16,14,3.619,27,2,0.4187,25.81
7.02,226.1,16,14,3.617,27,2,0.4199,25.82
7.04,226.1,16,14,3.618,27,2,0.4211,25.82
7.06,226.1,16,14,3.618,27,2,0.4223,25.82
7.08,226.1,16,14,3.618,27,2,0.4235,25.82
7.10,226.2,16,14,3.619,27,2,0.4247,25.82
7.12,226.2,16,14,3.620,27,2,0.4260,25.82
7.14,226.2,16,14,3.619,27,2,0.4272,25.82
7.16,226.2,16,14,3.619,27,2,0.4284,25.82
7.18,226.2,16,14,3.620,27,2,0.4296,25.83
7.20,226.2,16,14,3.619,27,2,0.4308,25.83
7.22,226.1,16,14,3.618,27,2,0.4320,25.83
7.24,226.1,16,14,3.617,27,2,0.4332,25.83
7.26,226.1,16,14,3.618,27,2,0.4344,25.83
7.28,226.2,16,14,3.619,27,2,0.4356,25.83
7.30,226.3,16,14,3.621,27,2,0.4368,25.83
7.32,226.2,16,14,3.620,27,2,0.4380,25.83
7.34,226.2,16,14,3.620,27,2,0.4392,25.83
7.36,226.3,16,14,3.621,27,2,0.4404,25.84
7.38,226.3,16,14,3.621,27,2,0.4416,25.84
7.40,226.3,16,14,3.621,27,2,0.4428,25.84
7.42,226.3,16,14,3.620,27,2,0.4441,25.84
7.44,226.1,16,14,3.618,27,2,0.4453,25.84
7.46,226.1,16,14,3.617,27,2,0.4465,25.84
7.48,226.1,16,14,3.618,27,2,0.4477,25.84
7.50,226.1,16,14,3.618,27,2,0.4489,25.84
7.52,226.0,16,14,3.617,27,2,0.4501,25.85
7.54,226.0,16,14,3.616,27,2,0.4513,25.85
7.56,226.0,16,14,3.616,27,2,0.4525,25.85
7.58,225.9,16,14,3.615,27,2,0.4537,25.85
7.60,225.9,16,14,3.615,27,2,0.4549,25.85
7.62,226.0,16,14,3.615,27,2,0.4561,25.85
7.64,225.9,16,14,3.614,27,2,0.4573,25.85
7.66,225.8,16,14,3.613,27,2,0.4585,25.85
7.68,225.8,16,14,3.613,27,2,0.4597,25.85
7.70,225.8,16,14,3.613,27,2,0.4609,25.86
7.72,225.9,16,14,3.614,27,2,0.4621,25.86
7.74,225.9,16,14,3.614,27,2,0.4633,25.86
7.76,225.8,16,14,3.613,27,2,0.4645,25.86
7.78,225.8,16,14,3.613,27,2,0.4657,25.86
7.80,225.8,16,14,3.613,27,2,0.4669,25.86
7.82,225.8,16,14,3.613,27,2,0.4682,25.86
7.84,225.8,16,14,3.613,27,2,0.4694,25.86
7.86,225.9,16,14,3.614,27,2,0.4706,25.87
7.88,225.9,16,14,3.614,27,2,0.4718,25.87
7.90,225.9,16,14,3.614,27,2,0.4730,25.87
7.92,225.9,16,14,3.615,27,2,0.4742,25.87
7.94,226.0,16,14,3.616,27,2,0.4754,25.87
7.96,226.0,16,14,3.616,28,3,0.4766,25.87
7.98,226.0,16,14,3.616,28,3,0.4778,25.87
8.00,226.0,16,14,3.616,28,3,0.4790,25.87
8.02,226.1,16,14,3.618,28,3,0.4802,25.88
8.04,226.1,16,14,3.618,28,3,0.4814,25.88
8.06,226.2,16,14,3.619,28,3,0.4826,25.88
8.08,226.2,16,14,3.619,28,3,0.4838,25.88
8.10,226.2,16,14,3.619,28,3,0.4850,25.88
8.12,226.2,16,14,3.619,28,3,0.4862,25.88
8.14,226.3,16,14,3.622,28,3,0.4874,25.88
8.16,226.3,16,14,3.622,28,3,0.4886,25.88
8.18,226.3,16,14,3.620,28,3,0.4899,25.88
8.20,226.3,16,14,3.620,28,3,0.4911,25.89
8.22,226.2,16,14,3.619,28,3,0.4923,25.89
8.24,226.3,16,14,3.620,28,3,0.4935,25.89
8.26,226.3,16,14,3.621,28,3,0.4947,25.89
8.28,226.3,16,14,3.621,28,3,0.4959,25.89
8.30,226.2,16,14,3.620,28,3,0.4971,25.89
8.32,226.3,16,14,3.621,28,3,0.4983,25.89
8.34,226.3,16,14,3.622,28,3,0.4995,25.89
8.36,226.3,16,14,3.621,28,3,0.5007,25.90
8.38,226.3,16,14,3.620,28,3,0.5019,25.90
8.40,226.3,16,14,3.621,28,3,0.5031,25.90
8.42,226.2,16,14,3.619,28,3,0.5043,25.90
8.44,226.2,16,14,3.620,28,3,0.5055,25.90
8.46,226.2,16,14,3.619,28,3,0.5068,25.90
8.48,226.2,16,14,3.619,28,3,0.5080,25.90
8.50,226.2,16,14,3.619,28,3,0.5092,25.90
8.52,226.2,16,14,3.619,28,3,0.5104,25.90
8.54,226.2,16,14,3.619,28,3,0.5116,25.91
8.56,226.1,16,14,3.618,28,3,0.5128,25.91
8.58,226.1,16,14,3.618,28,3,0.5140,25.91
8.60,226.0,16,14,3.617,28,3,0.5152,25.91
8.62,226.0,16,14,3.616,28,3,0.5164,25.91
8.64,226.0,16,14,3.615,28,3,0.5176,25.91
8.66,226.0,16,14,3.616,28,3,0.5188,25.91
8.68,226.0,16,14,3.617,28,3,0.5200,25.91
8.70,226.1,16,14,3.618,28,3,0.5212,25.92
8.72,226.1,16,14,3.618,28,3,0.5224,25.92
8.74,226.2,16,14,3.619,28,3,0.5236,25.92
8.76,226.2,16,14,3.619,28,3,0.5248,25.92
8.78,226.2,16,14,3.619,28,3,0.5260,25.92
8.80,226.2,16,14,3.619,28,3,0.5273,25.92
8.82,226.2,16,14,3.619,28,3,0.5285,25.92
8.84,226.1,16,14,3.617,28,3,0.5297,25.92
8.86,226.1,16,14,3.617,28,3,0.5309,25.92
8.88,226.1,16,14,3.618,28,3,0.5321,25.93
8.90,226.1,16,14,3.618,28,3,0.5333,25.93
8.92,226.1,16,14,3.618,28,3,0.5345,25.93
8.94,226.1,16,14,3.617,28,3,0.5357,25.93
8.96,226.2,16,14,3.619,28,3,0.5369,25.93
8.98,226.2,16,14,3.619,28,3,0.5381,25.93
9.00,226.2,16,14,3.619,28,3,0.5393,25.93
9.02,226.2,16,14,3.619,28,3,0.5405,25.93
9.04,226.2,16,14,3.619,28,3,0.5417,25.94
9.06,226.2,16,14,3.620,28,3,0.5429,25.94
9.08,226.3,16,14,3.620,28,3,0.5441,25.94
9.10,226.4,16,14,3.622,28,3,0.5453,25.94
9.12,226.3,16,14,3.622,28,3,0.5466,25.94
9.14,226.4,16,14,3.622,28,3,0.5478,25.94
9.16,226.3,16,14,3.620,28,3,0.5490,25.94
9.18,226.3,16,14,3.621,28,3,0.5502,25.94
9.20,226.2,16,14,3.619,28,3,0.5514,25.95
9.22,226.2,16,14,3.619,28,3,0.5526,25.95
9.24,226.1,16,14,3.617,28,3,0.5538,25.95
9.26,226.1,16,14,3.617,28,3,0.5550,25.95
9.28,226.1,16,14,3.617,28,3,0.5562,25.95
9.30,226.1,16,14,3.617,28,3,0.5574,25.95
9.32,226.1,16,14,3.618,28,3,0.5586,25.95
9.34,226.1,16,14,3.618,28,3,0.5598,25.95
9.36,226.2,16,14,3.619,28,3,0.5610,25.95
9.38,226.2,16,14,3.619,28,3,0.5622,25.96
9.40,226.1,16,14,3.618,28,3,0.5634,25.96
9.42,226.2,16,14,3.619,28,3,0.5646,25.96
9.44,226.2,16,14,3.620,28,3,0.5659,25.96
9.46,226.1,16,14,3.618,28,3,0.5671,25.96
9.48,226.1,16,14,3.618,28,3,0.5683,25.96
9.50,226.1,16,14,3.617,28,3,0.5695,25.96
9.52,226.0,16,14,3.617,28,3,0.5707,25.96
