Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
2.28,230.2,10,23,2.302,25.5,0.5,0.0855,22.01
2.30,230.3,10,23,2.303,25.6,0.6,0.0863,22.01
2.32,230.4,10,23,2.304,25.5,0.5,0.0870,22.02
2.34,230.4,10,23,2.304,25.4,0.4,0.0878,22.02
2.36,230.3,10,23,2.303,25.4,0.4,0.0886,22.02
2.38,230.3,10,23,2.303,25.6,0.6,0.0894,22.02
2.40,230.4,10,23,2.304,25.6,0.6,0.0901,22.02
2.42,230.4,10,23,2.304,25.4,0.4,0.0909,22.02
2.44,230.4,10,23,2.304,25.4,0.4,0.0917,22.02
2.46,230.4,10,23,2.304,25.6,0.6,0.0924,22.02
2.48,230.5,10,23,2.305,25.3,0.3,0.0932,22.02
2.50,230.4,10,23,2.304,25.6,0.6,0.0940,22.02
2.52,230.4,10,23,2.304,25.6,0.6,0.0947,22.02
2.54,230.4,10,23,2.304,25.4,0.4,0.0955,22.02
2.56,230.4,10,23,2.304,25.5,0.5,0.0963,22.02
2.58,230.4,10,23,2.304,25.4,0.4,0.0970,22.03
2.60,230.4,10,23,2.304,25.6,0.6,0.0978,22.03
2.62,230.3,10,23,2.303,25.6,0.6,0.0986,22.03
2.64,230.3,10,23,2.303,25.5,0.5,0.0993,22.03
2.66,230.3,10,23,2.303,25.5,0.5,0.1001,22.03
2.68,230.2,10,23,2.302,25.4,0.4,0.1009,22.03
2.70,230.2,10,23,2.302,25.6,0.6,0.1016,22.03
2.72,230.2,10,23,2.302,25.5,0.5,0.1024,22.03
2.74,230.2,10,23,2.302,25.6,0.6,0.1032,22.03
2.76,230.2,10,23,2.302,25.6,0.6,0.1039,22.03
2.78,230.2,10,23,2.302,25.6,0.6,0.1047,22.03
2.80,230.2,10,23,2.302,25.5,0.5,0.1055,22.03
2.82,230.1,10,23,2.301,25.7,0.7,0.1062,22.03
2.84,230.2,10,23,2.302,25.5,0.5,0.1070,22.04
2.86,230.2,10,23,2.302,25.5,0.5,0.1078,22.04
2.88,230.2,10,23,2.302,25.4,0.4,0.1085,22.04
2.90,230.1,10,23,2.301,25.6,0.6,0.1093,22.04
2.92,230.1,10,23,2.301,25.5,0.5,0.1101,22.04
2.94,230.1,10,23,2.301,25.5,0.5,0.1108,22.04
2.96,230.0,10,23,2.300,25.7,0.7,0.1116,22.04
2.98,229.9,10,23,2.299,25.4,0.4,0.1124,22.04
3.00,229.9,10,23,2.299,25.6,0.6,0.1131,22.04
3.02,229.9,10,23,2.299,25.6,0.6,0.1139,22.04
3.04,229.9,10,23,2.299,25.4,0.4,0.1147,22.04
3.06,229.9,10,23,2.299,25.5,0.5,0.1154,22.04
3.08,230.0,10,23,2.300,25.7,0.7,0.1162,22.04
3.10,230.0,10,23,2.300,25.5,0.5,0.1170,22.04
3.12,230.0,10,23,2.300,25.6,0.6,0.1177,22.05
3.14,230.0,10,23,2.300,25.4,0.4,0.1185,22.05
3.16,229.9,10,23,2.299,25.6,0.6,0.1193,22.05
3.18,230.0,10,23,2.300,25.6,0.6,0.1200,22.05
3.20,230.0,10,23,2.300,25.7,0.7,0.1208,22.05
3.22,230.0,10,23,2.300,25.6,0.6,0.1216,22.05
3.24,230.0,10,23,2.300,25.6,0.6,0.1223,22.05
3.26,230.0,10,23,2.300,25.6,0.6,0.1231,22.05
3.28,230.0,10,23,2.300,25.7,0.7,0.1239,22.05
3.30,230.0,10,23,2.300,25.7,0.7,0.1246,22.05
3.32,230.0,10,23,2.300,25.7,0.7,0.1254,22.05
3.34,230.0,10,23,2.300,25.5,0.5,0.1262,22.05
3.36,230.1,10,23,2.301,25.6,0.6,0.1269,22.05
3.38,230.1,10,23,2.301,25.6,0.6,0.1277,22.06
3.40,230.1,10,23,2.301,25.7,0.7,0.1285,22.06
3.42,230.1,10,23,2.301,25.6,0.6,0.1292,22.06
3.44,230.2,10,23,2.302,25.6,0.6,0.1300,22.06
3.46,230.2,10,23,2.302,25.7,0.7,0.1308,22.06
3.48,230.3,10,23,2.303,25.8,0.8,0.1315,22.06
3.50,230.3,10,23,2.303,25.5,0.5,0.1323,22.06
3.52,230.3,10,23,2.303,25.6,0.6,0.1331,22.06
3.54,230.2,10,23,2.302,25.7,0.7,0.1338,22.06
3.56,230.2,10,23,2.302,25.6,0.6,0.1346,22.06
3.58,230.2,10,23,2.302,25.5,0.5,0.1354,22.06
3.60,230.3,10,23,2.303,25.7,0.7,0.1362,22.06
3.62,230.2,10,23,2.302,25.7,0.7,0.1369,22.06
3.64,230.1,10,23,2.301,25.6,0.6,0.1377,22.07
3.66,230.2,10,23,2.302,25.5,0.5,0.1385,22.07
3.68,230.2,10,23,2.302,25.8,0.8,0.1392,22.07
3.70,230.3,10,23,2.303,25.7,0.7,0.1400,22.07
3.72,230.3,10,23,2.303,25.7,0.7,0.1408,22.07
3.74,230.3,10,23,2.303,25.7,0.7,0.1415,22.07
3.76,230.4,10,23,2.304,25.7,0.7,0.1423,22.07
3.78,230.4,10,23,2.304,25.6,0.6,0.1431,22.07
3.80,230.4,10,23,2.304,25.7,0.7,0.1438,22.07
3.82,230.3,10,23,2.303,25.8,0.8,0.1446,22.07
3.84,230.2,10,23,2.302,25.6,0.6,0.1454,22.07
3.86,230.0,10,23,2.300,25.6,0.6,0.1461,22.07
3.88,230.0,10,23,2.300,25.7,0.7,0.1469,22.07
3.90,230.0,10,23,2.300,25.7,0.7,0.1477,22.08
3.92,229.9,10,23,2.299,25.6,0.6,0.1484,22.08
3.94,229.8,10,23,2.298,25.6,0.6,0.1492,22.08
3.96,229.8,10,23,2.298,25.8,0.8,0.1500,22.08
3.98,229.8,10,23,2.298,25.7,0.7,0.1507,22.08
4.00,229.8,10,23,2.298,25.8,0.8,0.1515,22.08
4.02,229.8,10,23,2.298,25.7,0.7,0.1523,22.08
4.04,230.0,10,23,2.300,25.7,0.7,0.1530,22.08
4.06,230.0,10,23,2.300,25.8,0.8,0.1538,22.08
4.08,229.8,10,23,2.298,25.6,0.6,0.1546,22.08
4.10,229.8,10,23,2.298,25.7,0.7,0.1553,22.08
4.12,229.9,10,23,2.299,25.6,0.6,0.1561,22.08
4.14,229.9,10,23,2.299,25.7,0.7,0.1569,22.08
4.16,229.8,10,23,2.298,25.8,0.8,0.1576,22.08
4.18,229.8,10,23,2.298,25.8,0.8,0.1584,22.09
4.20,229.9,10,23,2.299,25.7,0.7,0.1592,22.09
4.22,229.8,10,23,2.298,25.6,0.6,0.1599,22.09
4.24,229.7,10,23,2.297,25.7,0.7,0.1607,22.09
4.26,229.6,10,23,2.296,25.7,0.7,0.1615,22.09
4.28,229.6,10,23,2.296,25.9,0.9,0.1622,22.09
4.30,229.7,10,23,2.297,25.8,0.8,0.1630,22.09
4.32,229.8,10,23,2.298,25.7,0.7,0.1637,22.09
4.34,229.8,10,23,2.298,25.8,0.8,0.1645,22.09
4.36,229.9,10,23,2.299,25.8,0.8,0.1653,22.09
4.38,229.8,10,23,2.298,25.6,0.6,0.1660,22.09
4.40,229.8,10,23,2.298,25.8,0.8,0.1668,22.09
4.42,229.9,10,23,2.299,25.9,0.9,0.1676,22.09
4.44,230.1,10,23,2.301,25.6,0.6,0.1683,22.10
4.46,230.1,10,23,2.301,25.7,0.7,0.1691,22.10
4.48,230.1,10,23,2.301,25.7,0.7,0.1699,22.10
4.50,230.0,10,23,2.300,25.9,0.9,0.1706,22.10
4.52,229.9,10,23,2.299,25.8,0.8,0.1714,22.10
4.54,229.9,10,23,2.299,25.6,0.6,0.1722,22.10
4.56,229.8,10,23,2.298,25.8,0.8,0.1729,22.10
4.58,229.9,10,23,2.299,25.6,0.6,0.1737,22.10
4.60,229.9,10,23,2.299,25.9,0.9,0.1745,22.10
4.62,229.8,10,23,2.298,25.8,0.8,0.1752,22.10
4.64,229.8,10,23,2.298,25.9,0.9,0.1760,22.10
4.66,229.9,10,23,2.299,25.9,0.9,0.1768,22.10
4.68,229.9,10,23,2.299,25.7,0.7,0.1775,22.10
4.70,229.8,10,23,2.298,25.8,0.8,0.1783,22.11
4.72,229.8,10,23,2.298,25.7,0.7,0.1791,22.11
4.74,229.9,10,23,2.299,25.7,0.7,0.1798,22.11
4.76,229.9,10,23,2.299,25.8,0.8,0.1806,22.11
4.78,229.9,10,23,2.299,25.9,0.9,0.1814,22.11
4.80,229.8,10,23,2.298,25.9,0.9,0.1821,22.11
4.82,229.8,10,23,2.298,25.9,0.9,0.1829,22.11
4.84,229.8,10,23,2.298,25.8,0.8,0.1837,22.11
4.86,229.7,10,23,2.297,25.9,0.9,0.1844,22.11
4.88,229.8,10,23,2.298,25.9,0.9,0.1852,22.11
4.90,229.8,10,23,2.298,25.9,0.9,0.1860,22.11
4.92,229.8,10,23,2.298,25.7,0.7,0.1867,22.11
4.94,229.6,10,23,2.296,25.7,0.7,0.1875,22.11
4.96,229.6,10,23,2.296,25.9,0.9,0.1883,22.12
4.98,229.6,10,23,2.296,25.7,0.7,0.1890,22.12
5.00,229.6,10,23,2.296,25.7,0.7,0.1898,22.12
5.02,229.6,10,23,2.296,25.9,0.9,0.1906,22.12
5.04,229.6,10,23,2.296,26.0,1.0,0.1913,22.12
5.06,229.7,10,23,2.297,26.0,1.0,0.1921,22.12
5.08,229.6,10,23,2.296,26.0,1.0,0.1929,22.12
5.10,229.6,10,23,2.296,25.8,0.8,0.1936,22.12
5.12,229.7,10,23,2.297,25.8,0.8,0.1944,22.12
5.14,229.7,10,23,2.297,25.8,0.8,0.1952,22.12
5.16,229.7,10,23,2.297,25.8,0.8,0.1959,22.12
5.18,229.7,10,23,2.297,25.9,0.9,0.1967,22.12
5.20,229.7,10,23,2.297,26.0,1.0,0.1975,22.12
5.22,229.7,10,23,2.297,25.9,0.9,0.1982,22.12
5.24,229.7,10,23,2.297,25.9,0.9,0.1990,22.13
5.26,229.7,10,23,2.297,26.0,1.0,0.1997,22.13
5.28,229.7,10,23,2.297,26.0,1.0,0.2005,22.13
5.30,229.7,10,23,2.297,26.0,1.0,0.2013,22.13
5.32,229.8,10,23,2.298,26.0,1.0,0.2020,22.13
5.34,229.7,10,23,2.297,25.9,0.9,0.2028,22.13
5.36,229.8,10,23,2.298,25.9,0.9,0.2036,22.13
5.38,229.8,10,23,2.298,25.9,0.9,0.2043,22.13
5.40,229.8,10,23,2.298,25.8,0.8,0.2051,22.13
5.42,229.8,10,23,2.298,25.9,0.9,0.2059,22.13
5.44,230.0,10,23,2.300,25.9,0.9,0.2066,22.13
5.46,229.9,10,23,2.299,25.9,0.9,0.2074,22.13
5.48,229.9,10,23,2.299,25.8,0.8,0.2082,22.13
5.50,230.0,10,23,2.300,26.0,1.0,0.2089,22.14
5.52,230.1,10,23,2.301,25.8,0.8,0.2097,22.14
5.54,230.2,10,23,2.302,25.9,0.9,0.2105,22.14
5.56,230.1,10,23,2.301,25.9,0.9,0.2112,22.14
5.58,230.2,10,23,2.302,26.1,1.1,0.2120,22.14
5.60,230.2,10,23,2.302,26.1,1.1,0.2128,22.14
5.62,230.2,10,23,2.302,26.0,1.0,0.2135,22.14
5.64,230.2,10,23,2.302,26.1,1.1,0.2143,22.14
5.66,230.2,10,23,2.302,26.0,1.0,0.2151,22.14
5.68,230.3,10,23,2.303,26.0,1.0,0.2158,22.14
5.70,230.3,10,23,2.303,25.8,0.8,0.2166,22.14
5.72,230.3,10,23,2.303,26.0,1.0,0.2174,22.14
5.74,230.2,10,23,2.302,26.0,1.0,0.2182,22.14
5.76,230.2,10,23,2.302,25.9,0.9,0.2189,22.15
5.78,230.2,10,23,2.302,26.0,1.0,0.2197,22.15
5.80,230.3,10,23,2.303,26.0,1.0,0.2205,22.15
5.82,230.3,10,23,2.303,26.0,1.0,0.2212,22.15
5.84,230.3,10,23,2.303,25.9,0.9,0.2220,22.15
5.86,230.4,10,23,2.304,26.0,1.0,0.2228,22.15
5.88,230.4,10,23,2.304,25.9,0.9,0.2235,22.15
5.90,230.4,10,23,2.304,25.9,0.9,0.2243,22.15
5.92,230.4,10,23,2.304,26.0,1.0,0.2251,22.15
5.94,230.3,10,23,2.303,25.9,0.9,0.2258,22.15
5.96,230.4,10,23,2.304,26.1,1.1,0.2266,22.15
5.98,230.4,10,23,2.304,26.0,1.0,0.2274,22.15
6.00,230.4,10,23,2.304,26.0,1.0,0.2281,22.15
6.02,230.3,10,23,2.303,25.9,0.9,0.2289,22.16
6.04,230.3,10,23,2.303,25.9,0.9,0.2297,22.16
6.06,230.3,10,23,2.303,25.9,0.9,0.2304,22.16
6.08,230.3,10,23,2.303,26.0,1.0,0.2312,22.16
6.10,230.3,10,23,2.303,26.0,1.0,0.2320,22.16
6.12,230.2,10,23,2.302,25.9,0.9,0.2327,22.16
6.14,230.2,10,23,2.302,26.2,1.2,0.2335,22.16
6.16,230.2,10,23,2.302,26.1,1.1,0.2343,22.16
6.18,230.1,10,23,2.301,26.1,1.1,0.2350,22.16
6.20,230.0,10,23,2.300,26.1,1.1,0.2358,22.16
6.22,230.0,10,23,2.300,26.0,1.0,0.2366,22.16
6.24,230.0,10,23,2.300,25.9,0.9,0.2373,22.16
6.26,230.0,10,23,2.300,26.2,1.2,0.2381,22.16
6.28,230.0,10,23,2.300,26.0,1.0,0.2389,22.16
6.30,229.9,10,23,2.299,26.1,1.1,0.2396,22.17
6.32,230.0,10,23,2.300,26.2,1.2,0.2404,22.17
6.34,230.0,10,23,2.300,26.0,1.0,0.2412,22.17
6.36,229.9,10,23,2.299,26.1,1.1,0.2419,22.17
6.38,229.8,10,23,2.298,26.1,1.1,0.2427,22.17
6.40,229.7,10,23,2.297,26.1,1.1,0.2435,22.17
6.42,229.7,10,23,2.297,25.9,0.9,0.2442,22.17
6.44,229.7,10,23,2.297,26.0,1.0,0.2450,22.17
6.46,229.7,10,23,2.297,26.0,1.0,0.2458,22.17
6.48,229.7,10,23,2.297,26.2,1.2,0.2465,22.17
6.50,229.7,10,23,2.297,25.9,0.9,0.2473,22.17
6.52,229.8,10,23,2.298,26.2,1.2,0.2481,22.17
6.54,229.8,10,23,2.298,26.2,1.2,0.2488,22.17
6.56,229.8,10,23,2.298,26.1,1.1,0.2496,22.18
6.58,229.8,10,23,2.298,26.1,1.1,0.2504,22.18
6.60,229.8,10,23,2.298,26.0,1.0,0.2511,22.18
6.62,229.7,10,23,2.297,26.0,1.0,0.2519,22.18
6.64,229.7,10,23,2.297,26.1,1.1,0.2527,22.18
6.66,229.7,10,23,2.297,26.2,1.2,0.2534,22.18
6.68,229.7,10,23,2.297,26.0,1.0,0.2542,22.18
6.70,229.7,10,23,2.297,26.2,1.2,0.2550,22.18
6.72,229.7,10,23,2.297,26.2,1.2,0.2557,22.18
6.74,229.7,10,23,2.297,26.1,1.1,0.2565,22.18
6.76,229.8,10,23,2.298,26.0,1.0,0.2573,22.18
6.78,229.8,10,23,2.298,26.0,1.0,0.2580,22.18
6.80,229.8,10,23,2.298,26.0,1.0,0.2588,22.18
6.82,229.7,10,23,2.297,26.1,1.1,0.2596,22.19
6.84,229.7,10,23,2.297,26.0,1.0,0.2603,22.19
6.86,229.8,10,23,2.298,26.2,1.2,0.2611,22.19
6.88,229.9,10,23,2.299,26.0,1.0,0.2618,22.19
6.90,229.9,10,23,2.299,26.2,1.2,0.2626,22.19
6.92,229.9,10,23,2.299,26.2,1.2,0.2634,22.19
6.94,229.9,10,23,2.299,26.0,1.0,0.2641,22.19
6.96,230.0,10,23,2.300,26.0,1.0,0.2649,22.19
6.98,230.0,10,23,2.300,26.2,1.2,0.2657,22.19
7.00,229.9,10,23,2.299,26.2,1.2,0.2664,22.19
7.02,229.8,10,23,2.298,26.3,1.3,0.2672,22.19
7.04,229.8,10,23,2.298,26.3,1.3,0.2680,22.19
7.06,229.9,10,23,2.299,26.2,1.2,0.2687,22.19
7.08,229.8,10,23,2.298,26.1,1.1,0.2695,22.20
7.10,229.8,10,23,2.298,26.2,1.2,0.2703,22.20
7.12,229.8,10,23,2.298,26.0,1.0,0.2710,22.20
7.14,229.9,10,23,2.299,26.0,1.0,0.2718,22.20
7.16,229.9,10,23,2.299,26.1,1.1,0.2726,22.20
7.18,230.0,10,23,2.300,26.2,1.2,0.2733,22.20
7.20,230.1,10,23,2.301,26.3,1.3,0.2741,22.20
7.22,230.1,10,23,2.301,26.1,1.1,0.2749,22.20
7.24,230.1,10,23,2.301,26.2,1.2,0.2756,22.20
7.26,230.0,10,23,2.300,26.3,1.3,0.2764,22.20
7.28,230.1,10,23,2.301,26.2,1.2,0.2772,22.20
7.30,230.1,10,23,2.301,26.1,1.1,0.2779,22.20
7.32,230.0,10,23,2.300,26.3,1.3,0.2787,22.20
7.34,230.2,10,23,2.302,26.2,1.2,0.2795,22.20
7.36,230.1,10,23,2.301,26.1,1.1,0.2802,22.21
7.38,230.1,10,23,2.301,26.2,1.2,0.2810,22.21
7.40,230.2,10,23,2.302,26.1,1.1,0.2818,22.21
7.42,230.2,10,23,2.302,26.1,1.1,0.2825,22.21
7.44,230.2,10,23,2.302,26.1,1.1,0.2833,22.21
7.46,230.1,10,23,2.301,26.3,1.3,0.2841,22.21
7.48,230.1,10,23,2.301,26.3,1.3,0.2849,22.21
7.50,230.2,10,23,2.302,26.2,1.2,0.2856,22.21
7.52,230.3,10,23,2.303,26.2,1.2,0.2864,22.21
7.54,230.3,10,23,2.303,26.2,1.2,0.2872,22.21
7.56,230.3,10,23,2.303,26.2,1.2,0.2879,22.21
7.58,230.2,10,23,2.302,26.2,1.2,0.2887,22.21
7.60,230.4,10,23,2.304,26.2,1.2,0.2895,22.21
7.62,230.4,10,23,2.304,26.2,1.2,0.2902,22.22
7.64,230.4,10,23,2.304,26.1,1.1,0.2910,22.22
7.66,230.3,10,23,2.303,26.2,1.2,0.2918,22.22
7.68,230.3,10,23,2.303,26.1,1.1,0.2925,22.22
7.70,230.3,10,23,2.303,26.3,1.3,0.2933,22.22
7.72,230.3,10,23,2.303,26.2,1.2,0.2941,22.22
7.74,230.3,10,23,2.303,26.1,1.1,0.2948,22.22
7.76,230.3,10,23,2.303,26.2,1.2,0.2956,22.22
7.78,230.3,10,23,2.303,26.3,1.3,0.2964,22.22
7.80,230.2,10,23,2.302,26.1,1.1,0.2971,22.22
7.82,230.3,10,23,2.303,26.3,1.3,0.2979,22.22
7.84,230.2,10,23,2.302,26.4,1.4,0.2987,22.22
7.86,230.1,10,23,2.301,26.2,1.2,0.2994,22.22
7.88,230.1,10,23,2.301,26.2,1.2,0.3002,22.23
7.90,230.1,10,23,2.301,26.2,1.2,0.3010,22.23
7.92,230.1,10,23,2.301,26.3,1.3,0.3017,22.23
7.94,230.0,10,23,2.300,26.1,1.1,0.3025,22.23
7.96,230.1,10,23,2.301,26.1,1.1,0.3033,22.23
7.98,230.1,10,23,2.301,26.3,1.3,0.3040,22.23
8.00,230.1,10,23,2.301,26.4,1.4,0.3048,22.23
8.02,230.0,10,23,2.300,26.4,1.4,0.3056,22.23
8.04,230.0,10,23,2.300,26.3,1.3,0.3063,22.23
8.06,230.0,10,23,2.300,26.2,1.2,0.3071,22.23
8.08,230.1,10,23,2.301,26.1,1.1,0.3079,22.23
8.10,230.1,10,23,2.301,26.4,1.4,0.3086,22.23
8.12,230.0,10,23,2.300,26.2,1.2,0.3094,22.23
8.14,229.9,10,23,2.299,26.1,1.1,0.3102,22.24
8.16,230.0,10,23,2.300,26.2,1.2,0.3109,22.24
8.18,230.1,10,23,2.301,26.4,1.4,0.3117,22.24
8.20,230.0,10,23,2.300,26.2,1.2,0.3125,22.24
8.22,230.0,10,23,2.300,26.3,1.3,0.3132,22.24
8.24,229.9,10,23,2.299,26.4,1.4,0.3140,22.24
8.26,230.0,10,23,2.300,26.2,1.2,0.3148,22.24
8.28,229.9,10,23,2.299,26.3,1.3,0.3155,22.24
8.30,230.0,10,23,2.300,26.3,1.3,0.3163,22.24
8.32,230.0,10,23,2.300,26.2,1.2,0.3171,22.24
8.34,230.0,10,23,2.300,26.3,1.3,0.3178,22.24
8.36,230.1,10,23,2.301,26.1,1.1,0.3186,22.24
