Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
1.12,222.5,16,13.9,3.56,25,0,0.0628,45.28
1.14,222.1,16,13.9,3.554,25,0,0.0640,45.28
1.16,222.4,16,13.9,3.558,25,0,0.0652,45.29
1.18,222.4,16,13.9,3.558,25,0,0.0663,45.29
1.20,222.2,16,13.9,3.555,25,0,0.0675,45.29
1.22,222.5,16,13.9,3.56,25,0,0.0687,45.29
1.24,222.0,16,13.9,3.552,25,0,0.0699,45.29
1.26,222.5,16,13.9,3.56,25,0,0.0711,45.29
1.28,222.3,16,13.9,3.557,25,0,0.0723,45.29
1.30,222.2,16,13.9,3.555,25,0,0.0735,45.29
1.32,222.5,16,13.9,3.56,25,0,0.0746,45.29
1.34,222.5,16,13.9,3.56,25,0,0.0758,45.30
1.36,222.2,16,13.9,3.555,25,0,0.0770,45.30
1.38,222.6,16,13.9,3.562,25,0,0.0782,45.30
1.40,222.2,16,13.9,3.555,25,0,0.0794,45.30
1.42,222.5,16,13.9,3.56,25,0,0.0806,45.30
1.44,222.5,16,13.9,3.56,25,0,0.0818,45.30
1.46,222.1,16,13.9,3.554,25,0,0.0829,45.30
1.48,222.6,16,13.9,3.562,25,0,0.0841,45.30
1.50,222.4,16,13.9,3.558,25,0,0.0853,45.31
1.52,222.9,16,13.9,3.566,25,0,0.0865,45.31
1.54,222.5,16,13.9,3.56,25,0,0.0877,45.31
1.56,222.7,16,13.9,3.563,25,0,0.0889,45.31
1.58,222.5,16,13.9,3.56,25,0,0.0901,45.31
1.60,222.5,16,13.9,3.56,25,0,0.0913,45.31
1.62,222.6,16,13.9,3.562,25,0,0.0924,45.31
1.64,222.5,16,13.9,3.56,25,0,0.0936,45.31
1.66,222.3,16,13.9,3.557,25,0,0.0948,45.31
1.68,222.4,16,13.9,3.558,25,0,0.0960,45.32
1.70,222.9,16,13.9,3.566,25,0,0.0972,45.32
1.72,222.7,16,13.9,3.563,25,0,0.0984,45.32
1.74,222.6,16,13.9,3.562,25,0,0.0996,45.32
1.76,222.4,16,13.9,3.558,25,0,0.1008,45.32
1.78,222.4,16,13.9,3.558,25,0,0.1019,45.32
1.80,222.7,16,13.9,3.563,25,0,0.1031,45.32
1.82,222.2,16,13.9,3.555,25,0,0.1043,45.32
1.84,222.4,16,13.9,3.558,25,0,0.1055,45.33
1.86,222.0,16,13.9,3.552,25,0,0.1067,45.33
1.88,222.1,16,13.9,3.554,25,0,0.1079,45.33
1.90,222.1,16,13.9,3.554,25,0,0.1090,45.33
1.92,221.8,16,13.9,3.549,25,0,0.1102,45.33
1.94,222.0,16,13.9,3.552,25,0,0.1114,45.33
1.96,222.0,16,13.9,3.552,25,0,0.1126,45.33
1.98,221.9,16,13.9,3.55,25,0,0.1138,45.33
2.00,222.1,16,13.9,3.554,25,0,0.1150,45.33
2.02,222.0,16,13.9,3.552,25,0,0.1162,45.34
2.04,221.7,16,13.9,3.547,25,0,0.1173,45.34
2.06,222.2,16,13.9,3.555,25,0,0.1185,45.34
2.08,221.9,16,13.9,3.55,25,0,0.1197,45.34
2.10,222.1,16,13.9,3.554,25,0,0.1209,45.34
2.12,222.1,16,13.9,3.554,25,0,0.1221,45.34
2.14,222.0,16,13.9,3.552,25,0,0.1233,45.34
2.16,222.3,16,13.9,3.557,25,0,0.1244,45.34
2.18,222.5,16,13.9,3.56,25,0,0.1256,45.35
2.20,222.1,16,13.9,3.554,25,0,0.1268,45.35
2.22,222.4,16,13.9,3.558,25,0,0.1280,45.35
2.24,222.5,16,13.9,3.56,25,0,0.1292,45.35
2.26,222.2,16,13.9,3.555,25,0,0.1304,45.35
2.28,222.5,16,13.9,3.56,25,0,0.1316,45.35
2.30,222.3,16,13.9,3.557,25,0,0.1327,45.35
2.32,222.2,16,13.9,3.555,25,0,0.1339,45.35
2.34,222.6,16,13.9,3.562,25,0,0.1351,45.36
2.36,222.7,16,13.9,3.563,25,0,0.1363,45.36
2.38,222.3,16,13.9,3.557,25,0,0.1375,45.36
2.40,222.8,16,13.9,3.565,25,0,0.1387,45.36
2.42,222.7,16,13.9,3.563,25,0,0.1399,45.36
2.44,222.3,16,13.9,3.557,25,0,0.1411,45.36
2.46,222.1,16,13.9,3.554,25,0,0.1422,45.36
2.48,222.3,16,13.9,3.557,25,0,0.1434,45.36
2.50,222.2,16,13.9,3.555,25,0,0.1446,45.36
2.52,222.0,16,13.9,3.552,25,0,0.1458,45.37
2.54,222.9,16,13.9,3.566,25,0,0.1470,45.37
2.56,222.4,16,13.9,3.558,25,0,0.1482,45.37
2.58,222.2,16,13.9,3.555,25,0,0.1493,45.37
2.60,222.3,16,13.9,3.557,25,0,0.1505,45.37
2.62,222.4,16,13.9,3.558,25,0,0.1517,45.37
2.64,221.8,16,13.9,3.549,25,0,0.1529,45.37
2.66,222.0,16,13.9,3.552,25,0,0.1541,45.37
2.68,222.4,16,13.9,3.558,25,0,0.1553,45.38
2.70,222.3,16,13.9,3.557,25,0,0.1565,45.38
2.72,222.1,16,13.9,3.554,25,0,0.1576,45.38
2.74,222.1,16,13.9,3.554,25,0,0.1588,45.38
2.76,222.2,16,13.9,3.555,25,0,0.1600,45.38
2.78,222.4,16,13.9,3.558,25,0,0.1612,45.38
2.80,222.3,16,13.9,3.557,25,0,0.1624,45.38
2.82,222.3,16,13.9,3.557,25,0,0.1636,45.38
2.84,222.2,16,13.9,3.555,25,0,0.1648,45.38
2.86,221.7,16,13.9,3.547,25,0,0.1659,45.39
2.88,222.2,16,13.9,3.555,25,0,0.1671,45.39
2.90,222.1,16,13.9,3.554,25,0,0.1683,45.39
2.92,221.9,16,13.9,3.55,25,0,0.1695,45.39
2.94,222.1,16,13.9,3.554,25,0,0.1707,45.39
2.96,222.4,16,13.9,3.558,25,0,0.1719,45.39
2.98,222.7,16,13.9,3.563,25,0,0.1730,45.39
3.00,222.4,16,13.9,3.558,25,0,0.1742,45.39
3.02,222.3,16,13.9,3.557,25,0,0.1754,45.40
3.04,222.5,16,13.9,3.56,25,0,0.1766,45.40
3.06,222.4,16,13.9,3.558,25,0,0.1778,45.40
3.08,222.4,16,13.9,3.558,25,0,0.1790,45.40
3.10,222.7,16,13.9,3.563,25,0,0.1802,45.40
3.12,222.5,16,13.9,3.56,25,0,0.1814,45.40
3.14,222.3,16,13.9,3.557,25,0,0.1825,45.40
3.16,222.3,16,13.9,3.557,25,0,0.1837,45.40
3.18,222.7,16,13.9,3.563,25,0,0.1849,45.40
3.20,222.2,16,13.9,3.555,25,0,0.1861,45.41
3.22,222.3,16,13.9,3.557,25,0,0.1873,45.41
3.24,222.4,16,13.9,3.558,25,0,0.1885,45.41
3.26,222.0,16,13.9,3.552,25,0,0.1897,45.41
3.28,222.4,16,13.9,3.558,25,0,0.1908,45.41
3.30,222.2,16,13.9,3.555,25,0,0.1920,45.41
3.32,222.0,16,13.9,3.552,25,0,0.1932,45.41
3.34,222.1,16,13.9,3.554,25,0,0.1944,45.41
3.36,222.5,16,13.9,3.56,25,0,0.1956,45.42
3.38,222.0,16,13.9,3.552,25,0,0.1968,45.42
3.40,222.4,16,13.9,3.558,25,0,0.1980,45.42
3.42,222.2,16,13.9,3.555,25,0,0.1991,45.42
3.44,222.7,16,13.9,3.563,25,0,0.2003,45.42
3.46,222.2,16,13.9,3.555,25,0,0.2015,45.42
3.48,222.1,16,13.9,3.554,25,0,0.2027,45.42
3.50,222.4,16,13.9,3.558,25,0,0.2039,45.42
3.52,222.5,16,13.9,3.56,25,0,0.2051,45.43
3.54,222.2,16,13.9,3.555,25,0,0.2063,45.43
3.56,222.2,16,13.9,3.555,25,0,0.2074,45.43
3.58,221.7,16,13.9,3.547,25,0,0.2086,45.43
3.60,222.1,16,13.9,3.554,25,0,0.2098,45.43
3.62,222.3,16,13.9,3.557,25,0,0.2110,45.43
3.64,222.1,16,13.9,3.554,25,0,0.2122,45.43
3.66,222.2,16,13.9,3.555,25,0,0.2134,45.43
3.68,222.2,16,13.9,3.555,25,0,0.2145,45.43
3.70,221.8,16,13.9,3.549,25,0,0.2157,45.44
3.72,222.0,16,13.9,3.552,25,0,0.2169,45.44
3.74,221.7,16,13.9,3.547,25,0,0.2181,45.44
3.76,221.9,16,13.9,3.55,25,0,0.2193,45.44
3.78,221.9,16,13.9,3.55,25,0,0.2205,45.44
3.80,222.0,16,13.9,3.552,25,0,0.2216,45.44
3.82,222.1,16,13.9,3.554,25,0,0.2228,45.44
3.84,222.2,16,13.9,3.555,25,0,0.2240,45.44
3.86,222.2,16,13.9,3.555,25,0,0.2252,45.45
3.88,222.1,16,13.9,3.554,25,0,0.2264,45.45
3.90,221.9,16,13.9,3.55,25,0,0.2276,45.45
3.92,222.1,16,13.9,3.554,25,0,0.2288,45.45
3.94,222.4,16,13.9,3.558,25,0,0.2299,45.45
3.96,222.2,16,13.9,3.555,25,0,0.2311,45.45
3.98,221.8,16,13.9,3.549,25,0,0.2323,45.45
4.00,221.9,16,13.9,3.55,25,0,0.2335,45.45
4.02,222.5,16,13.9,3.56,25,0,0.2347,45.45
4.04,221.9,16,13.9,3.55,25,0,0.2359,45.46
4.06,222.0,16,13.9,3.552,25,0,0.2370,45.46
4.08,221.7,16,13.9,3.547,25,0,0.2382,45.46
4.10,221.9,16,13.9,3.55,25,0,0.2394,45.46
4.12,222.1,16,13.9,3.554,25,0,0.2406,45.46
4.14,222.0,16,13.9,3.552,25,0,0.2418,45.46
4.16,222.0,16,13.9,3.552,25,0,0.2430,45.46
4.18,221.6,16,13.8,3.546,25,0,0.2441,45.46
4.20,221.7,16,13.9,3.547,25,0,0.2453,45.47
4.22,221.7,16,13.9,3.547,25,0,0.2465,45.47
4.24,221.9,16,13.9,3.55,25,0,0.2477,45.47
4.26,221.8,16,13.9,3.549,25,0,0.2489,45.47
4.28,222.0,16,13.9,3.552,25,0,0.2501,45.47
4.30,222.1,16,13.9,3.554,25,0,0.2512,45.47
4.32,221.8,16,13.9,3.549,25,0,0.2524,45.47
4.34,222.0,16,13.9,3.552,25,0,0.2536,45.47
4.36,221.9,16,13.9,3.55,25,0,0.2548,45.47
4.38,221.3,16,13.8,3.541,25,0,0.2560,45.48
4.40,221.9,16,13.9,3.55,25,0,0.2572,45.48
4.42,222.1,16,13.9,3.554,25,0,0.2583,45.48
4.44,222.1,16,13.9,3.554,25,0,0.2595,45.48
4.46,221.9,16,13.9,3.55,25,0,0.2607,45.48
4.48,222.0,16,13.9,3.552,25,0,0.2619,45.48
4.50,221.9,16,13.9,3.55,25,0,0.2631,45.48
4.52,221.9,16,13.9,3.55,25,0,0.2643,45.48
4.54,222.4,16,13.9,3.558,25,0,0.2654,45.49
4.56,222.2,16,13.9,3.555,25,0,0.2666,45.49
4.58,222.3,16,13.9,3.557,25,0,0.2678,45.49
4.60,222.4,16,13.9,3.558,25,0,0.2690,45.49
4.62,222.0,16,13.9,3.552,25,0,0.2702,45.49
4.64,222.1,16,13.9,3.554,25,0,0.2714,45.49
4.66,222.4,16,13.9,3.558,25,0,0.2726,45.49
4.68,222.5,16,13.9,3.56,25,0,0.2737,45.49
4.70,222.3,16,13.9,3.557,25,0,0.2749,45.49
4.72,222.4,16,13.9,3.558,25,0,0.2761,45.50
4.74,222.0,16,13.9,3.552,25,0,0.2773,45.50
4.76,222.3,16,13.9,3.557,25,0,0.2785,45.50
4.78,222.4,16,13.9,3.558,25,0,0.2797,45.50
4.80,222.2,16,13.9,3.555,25,0,0.2809,45.50
4.82,222.5,16,13.9,3.56,25,0,0.2820,45.50
4.84,222.1,16,13.9,3.554,25,0,0.2832,45.50
4.86,222.2,16,13.9,3.555,25,0,0.2844,45.50
4.88,222.2,16,13.9,3.555,25,0,0.2856,45.51
4.90,222.2,16,13.9,3.555,25,0,0.2868,45.51
4.92,222.1,16,13.9,3.554,25,0,0.2880,45.51
4.94,222.3,16,13.9,3.557,25,0,0.2892,45.51
4.96,221.8,16,13.9,3.549,25,0,0.2903,45.51
4.98,222.1,16,13.9,3.554,25,0,0.2915,45.51
5.00,222.3,16,13.9,3.557,25,0,0.2927,45.51
5.02,222.4,16,13.9,3.558,25,0,0.2939,45.51
5.04,221.9,16,13.9,3.55,25,0,0.2951,45.52
5.06,222.0,16,13.9,3.552,25,0,0.2963,45.52
5.08,222.4,16,13.9,3.558,25,0,0.2974,45.52
5.10,222.2,16,13.9,3.555,25,0,0.2986,45.52
5.12,222.5,16,13.9,3.56,25,0,0.2998,45.52
5.14,222.0,16,13.9,3.552,25,0,0.3010,45.52
5.16,222.1,16,13.9,3.554,25,0,0.3022,45.52
5.18,222.4,16,13.9,3.558,25,0,0.3034,45.52
5.20,222.2,16,13.9,3.555,25,0,0.3046,45.52
5.22,222.0,16,13.9,3.552,25,0,0.3057,45.53
5.24,222.0,16,13.9,3.552,25,0,0.3069,45.53
5.26,222.2,16,13.9,3.555,25,0,0.3081,45.53
5.28,222.3,16,13.9,3.557,25,0,0.3093,45.53
5.30,222.6,16,13.9,3.562,25,0,0.3105,45.53
5.32,222.1,16,13.9,3.554,25,0,0.3117,45.53
5.34,222.0,16,13.9,3.552,25,0,0.3129,45.53
5.36,222.4,16,13.9,3.558,25,0,0.3140,45.53
5.38,222.1,16,13.9,3.554,25,0,0.3152,45.54
5.40,222.1,16,13.9,3.554,25,0,0.3164,45.54
5.42,222.9,16,13.9,3.566,25,0,0.3176,45.54
5.44,222.2,16,13.9,3.555,25,0,0.3188,45.54
5.46,222.2,16,13.9,3.555,25,0,0.3200,45.54
5.48,222.2,16,13.9,3.555,25,0,0.3211,45.54
5.50,222.2,16,13.9,3.555,25,0,0.3223,45.54
5.52,222.3,16,13.9,3.557,25,0,0.3235,45.54
5.54,222.1,16,13.9,3.554,25,0,0.3247,45.54
5.56,221.9,16,13.9,3.55,25,0,0.3259,45.55
5.58,221.9,16,13.9,3.55,25,0,0.3271,45.55
5.60,222.2,16,13.9,3.555,25,0,0.3283,45.55
5.62,221.9,16,13.9,3.55,25,0,0.3294,45.55
5.64,221.8,16,13.9,3.549,25,0,0.3306,45.55
5.66,221.7,16,13.9,3.547,25,0,0.3318,45.55
5.68,221.8,16,13.9,3.549,25,0,0.3330,45.55
5.70,221.6,16,13.8,3.546,25,0,0.3342,45.55
5.72,221.9,16,13.9,3.55,25,0,0.3354,45.56
5.74,221.6,16,13.8,3.546,25,0,0.3365,45.56
5.76,221.9,16,13.9,3.55,25,0,0.3377,45.56
5.78,222.0,16,13.9,3.552,25,0,0.3389,45.56
5.80,221.9,16,13.9,3.55,25,0,0.3401,45.56
5.82,222.0,16,13.9,3.552,25,0,0.3413,45.56
5.84,222.1,16,13.9,3.554,25,0,0.3425,45.56
5.86,221.6,16,13.8,3.546,25,0,0.3436,45.56
5.88,221.6,16,13.8,3.546,25,0,0.3448,45.56
5.90,221.6,16,13.8,3.546,25,0,0.3460,45.57
5.92,221.9,16,13.9,3.55,25,0,0.3472,45.57
5.94,221.7,16,13.9,3.547,25,0,0.3484,45.57
5.96,222.0,16,13.9,3.552,25,0,0.3496,45.57
5.98,221.5,16,13.8,3.544,25,0,0.3507,45.57
6.00,221.7,16,13.9,3.547,25,0,0.3519,45.57
6.02,221.7,16,13.9,3.547,25,0,0.3531,45.57
6.04,221.5,16,13.8,3.544,25,0,0.3543,45.57
6.06,221.8,16,13.9,3.549,25,0,0.3555,45.58
6.08,221.5,16,13.8,3.544,25,0,0.3566,45.58
6.10,221.6,16,13.8,3.546,25,0,0.3578,45.58
6.12,221.3,16,13.8,3.541,25,0,0.3590,45.58
6.14,222.3,16,13.9,3.557,25,0,0.3602,45.58
6.16,221.8,16,13.9,3.549,25,0,0.3614,45.58
6.18,221.7,16,13.9,3.547,25,0,0.3626,45.58
6.20,221.9,16,13.9,3.55,25,0,0.3637,45.58
6.22,221.6,16,13.8,3.546,25,0,0.3649,45.58
6.24,221.6,16,13.8,3.546,25,0,0.3661,45.59
6.26,222.0,16,13.9,3.552,25,0,0.3673,45.59
6.28,221.8,16,13.9,3.549,25,0,0.3685,45.59
6.30,221.9,16,13.9,3.55,25,0,0.3697,45.59
6.32,221.8,16,13.9,3.549,25,0,0.3708,45.59
6.34,221.9,16,13.9,3.55,25,0,0.3720,45.59
6.36,221.6,16,13.8,3.546,25,0,0.3732,45.59
6.38,221.5,16,13.8,3.544,25,0,0.3744,45.59
6.40,221.9,16,13.9,3.55,25,0,0.3756,45.60
6.42,221.8,16,13.9,3.549,25,0,0.3768,45.60
6.44,221.7,16,13.9,3.547,25,0,0.3779,45.60
6.46,221.8,16,13.9,3.549,25,0,0.3791,45.60
6.48,221.8,16,13.9,3.549,25,0,0.3803,45.60
6.50,221.3,16,13.8,3.541,25,0,0.3815,45.60
6.52,221.9,16,13.9,3.55,25,0,0.3827,45.60
6.54,221.9,16,13.9,3.55,25,0,0.3838,45.60
6.56,221.2,16,13.8,3.539,25,0,0.3850,45.61
6.58,221.7,16,13.9,3.547,25,0,0.3862,45.61
6.60,221.9,16,13.9,3.55,25,0,0.3874,45.61
6.62,221.9,16,13.9,3.55,25,0,0.3886,45.61
6.64,222.2,16,13.9,3.555,25,0,0.3898,45.61
6.66,222.2,16,13.9,3.555,25,0,0.3909,45.61
6.68,222.1,16,13.9,3.554,25,0,0.3921,45.61
6.70,221.9,16,13.9,3.55,25,0,0.3933,45.61
6.72,222.1,16,13.9,3.554,25,0,0.3945,45.61
6.74,222.0,16,13.9,3.552,25,0,0.3957,45.62
6.76,222.0,16,13.9,3.552,25,0,0.3969,45.62
6.78,221.9,16,13.9,3.55,25,0,0.3980,45.62
6.80,222.6,16,13.9,3.562,25,0,0.3992,45.62
6.82,222.2,16,13.9,3.555,25,0,0.4004,45.62
6.84,222.3,16,13.9,3.557,25,0,0.4016,45.62
6.86,222.3,16,13.9,3.557,25,0,0.4028,45.62
6.88,222.0,16,13.9,3.552,25,0,0.4040,45.62
6.90,222.1,16,13.9,3.554,25,0,0.4052,45.63
6.92,222.1,16,13.9,3.554,25,0,0.4063,45.63
6.94,222.4,16,13.9,3.558,25,0,0.4075,45.63
6.96,222.2,16,13.9,3.555,25,0,0.4087,45.63
6.98,222.1,16,13.9,3.554,25,0,0.4099,45.63
7.00,222.4,16,13.9,3.558,25,0,0.4111,45.63
7.02,222.2,16,13.9,3.555,25,0,0.4123,45.63
7.04,222.4,16,13.9,3.558,25,0,0.4135,45.63
7.06,222.1,16,13.9,3.554,25,0,0.4146,45.63
7.08,222.4,16,13.9,3.558,25,0,0.4158,45.64
7.10,222.3,16,13.9,3.557,25,0,0.4170,45.64
7.12,222.2,16,13.9,3.555,25,0,0.4182,45.64
7.14,222.0,16,13.9,3.552,25,0,0.4194,45.64
7.16,222.3,16,13.9,3.557,25,0,0.4206,45.64
7.18,222.4,16,13.9,3.558,25,0,0.4218,45.64
7.20,222.5,16,13.9,3.56,25,0,0.4229,45.64
7.22,222.8,16,13.9,3.565,25,0,0.4241,45.64
7.24,222.4,16,13.9,3.558,25,0,0.4253,45.65
7.26,222.2,16,13.9,3.555,25,0,0.4265,45.65
7.28,222.2,16,13.9,3.555,25,0,0.4277,45.65
7.30,222.6,16,13.9,3.562,25,0,0.4289,45.65
7.32,222.3,16,13.9,3.557,25,0,0.4301,45.65
7.34,222.3,16,13.9,3.557,25,0,0.4312,45.65
7.36,222.4,16,13.9,3.558,25,0,0.4324,45.65
7.38,222.7,16,13.9,3.563,25,0,0.4336,45.65
7.40,222.4,16,13.9,3.558,25,0,0.4348,45.65
7.42,223.0,16,13.9,3.568,25,0,0.4360,45.66
7.44,222.5,16,13.9,3.56,25,0,0.4372,45.66
7.46,222.4,16,13.9,3.558,25,0,0.4384,45.66
7.48,222.3,16,13.9,3.557,25,0,0.4396,45.66
7.50,222.3,16,13.9,3.557,25,0,0.4407,45.66
7.52,222.2,16,13.9,3.555,25,0,0.4419,45.66
7.54,222.4,16,13.9,3.558,25,0,0.4431,45.66
7.56,222.0,16,13.9,3.552,25,0,0.4443,45.66
7.58,222.2,16,13.9,3.555,25,0,0.4455,45.67
7.60,221.9,16,13.9,3.55,25,0,0.4467,45.67
7.62,222.1,16,13.9,3.554,25,0,0.4478,45.67
7.64,221.8,16,13.9,3.549,25,0,0.4490,45.67
7.66,221.8,16,13.9,3.549,25,0,0.4502,45.67
7.68,221.8,16,13.9,3.549,25,0,0.4514,45.67
7.70,221.9,16,13.9,3.55,25,0,0.4526,45.67
7.72,222.0,16,13.9,3.552,25,0,0.4538,45.67
7.74,222.0,16,13.9,3.552,25,0,0.4549,45.67
7.76,221.9,16,13.9,3.55,25,0,0.4561,45.68
7.78,221.9,16,13.9,3.55,25,0,0.4573,45.68
7.80,222.3,16,13.9,3.557,25,0,0.4585,45.68
7.82,221.6,16,13.8,3.546,25,0,0.4597,45.68
7.84,222.3,16,13.9,3.557,25,0,0.4609,45.68
7.86,221.8,16,13.9,3.549,25,0,0.4620,45.68
7.88,222.1,16,13.9,3.554,25,0,0.4632,45.68
7.90,222.0,16,13.9,3.552,25,0,0.4644,45.68
7.92,222.2,16,13.9,3.555,25,0,0.4656,45.69
7.94,222.4,16,13.9,3.558,25,0,0.4668,45.69
7.96,222.2,16,13.9,3.555,25,0,0.4680,45.69
7.98,222.4,16,13.9,3.558,25,0,0.4692,45.69
8.00,222.0,16,13.9,3.552,25,0,0.4703,45.69
8.02,222.3,16,13.9,3.557,25,0,0.4715,45.69
8.04,222.5,16,13.9,3.56,25,0,0.4727,45.69
8.06,222.1,16,13.9,3.554,25,0,0.4739,45.69
8.08,222.1,16,13.9,3.554,25,0,0.4751,45.70
8.10,221.9,16,13.9,3.55,25,0,0.4763,45.70
8.12,222.1,16,13.9,3.554,25,0,0.4775,45.70
8.14,222.2,16,13.9,3.555,25,0,0.4786,45.70
8.16,222.6,16,13.9,3.562,25,0,0.4798,45.70
8.18,222.6,16,13.9,3.562,25,0,0.4810,45.70
8.20,222.5,16,13.9,3.56,25,0,0.4822,45.70
8.22,222.4,16,13.9,3.558,25,0,0.4834,45.70
8.24,222.2,16,13.9,3.555,25,0,0.4846,45.70
8.26,222.6,16,13.9,3.562,25,0,0.4858,45.71
8.28,222.3,16,13.9,3.557,25,0,0.4869,45.71
8.30,222.1,16,13.9,3.554,25,0,0.4881,45.71
8.32,222.6,16,13.9,3.562,25,0,0.4893,45.71
8.34,222.6,16,13.9,3.562,25,0,0.4905,45.71
8.36,222.3,16,13.9,3.557,25,0,0.4917,45.71
8.38,222.2,16,13.9,3.555,25,0,0.4929,45.71
8.40,222.5,16,13.9,3.56,25,0,0.4941,45.71
8.42,222.4,16,13.9,3.558,25,0,0.4952,45.72
8.44,222.5,16,13.9,3.56,25,0,0.4964,45.72
8.46,222.5,16,13.9,3.56,25,0,0.4976,45.72
8.48,222.4,16,13.9,3.558,25,0,0.4988,45.72
8.50,222.6,16,13.9,3.562,25,0,0.5000,45.72
8.52,222.2,16,13.9,3.555,25,0,0.5012,45.72
8.54,222.6,16,13.9,3.562,25,0,0.5024,45.72
8.56,222.5,16,13.9,3.56,25,0,0.5036,45.72
8.58,222.4,16,13.9,3.558,25,0,0.5047,45.72
8.60,222.0,16,13.9,3.552,25,0,0.5059,45.73
8.62,222.2,16,13.9,3.555,25,0,0.5071,45.73
8.64,222.3,16,13.9,3.557,25,0,0.5083,45.73
8.66,222.2,16,13.9,3.555,25,0,0.5095,45.73
8.68,222.2,16,13.9,3.555,25,0,0.5107,45.73
8.70,222.6,16,13.9,3.562,25,0,0.5118,45.73
8.72,222.4,16,13.9,3.558,25,0,0.5130,45.73
8.74,222.7,16,13.9,3.563,25,0,0.5142,45.73
8.76,222.3,16,13.9,3.557,25,0,0.5154,45.74
8.78,222.2,16,13.9,3.555,25,0,0.5166,45.74
8.80,222.5,16,13.9,3.56,25,0,0.5178,45.74
8.82,222.2,16,13.9,3.555,25,0,0.5190,45.74
8.84,222.1,16,13.9,3.554,25,0,0.5202,45.74
8.86,222.6,16,13.9,3.562,25,0,0.5213,45.74
8.88,222.4,16,13.9,3.558,25,0,0.5225,45.74
8.90,222.2,16,13.9,3.555,25,0,0.5237,45.74
