Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
3.96,227.8,13,18,2.961,26,1,0.1932,43.33
3.98,227.8,13,18,2.961,26,1,0.1942,43.33
4.00,227.7,13,18,2.961,26,1,0.1952,43.33
4.02,227.7,13,18,2.960,26,1,0.1962,43.33
4.04,227.5,13,18,2.958,26,1,0.1972,43.34
4.06,227.4,13,17,2.956,26,1,0.1982,43.34
4.08,227.4,13,17,2.956,26,1,0.1991,43.34
4.10,227.4,13,17,2.956,26,1,0.2001,43.34
4.12,227.5,13,17,2.957,26,1,0.2011,43.34
4.14,227.6,13,18,2.958,26,1,0.2021,43.34
4.16,227.6,13,18,2.959,26,1,0.2031,43.34
4.18,227.7,13,18,2.960,26,1,0.2041,43.34
4.20,227.6,13,18,2.959,26,1,0.2051,43.34
4.22,227.7,13,18,2.960,26,1,0.2061,43.34
4.24,227.5,13,18,2.958,26,1,0.2070,43.35
4.26,227.6,13,18,2.958,26,1,0.2080,43.35
4.28,227.7,13,18,2.960,26,1,0.2090,43.35
4.30,227.7,13,18,2.961,26,1,0.2100,43.35
4.32,227.8,13,18,2.962,26,1,0.2110,43.35
4.34,227.9,13,18,2.962,26,1,0.2120,43.35
4.36,228.0,13,18,2.963,26,1,0.2130,43.35
4.38,227.9,13,18,2.963,26,1,0.2139,43.35
4.40,227.9,13,18,2.963,26,1,0.2149,43.35
4.42,227.9,13,18,2.963,26,1,0.2159,43.35
4.44,227.9,13,18,2.963,26,1,0.2169,43.36
4.46,228.0,13,18,2.964,26,1,0.2179,43.36
4.48,228.2,13,18,2.966,26,1,0.2189,43.36
4.50,228.2,13,18,2.966,26,1,0.2199,43.36
4.52,228.2,13,18,2.966,26,1,0.2209,43.36
4.54,228.2,13,18,2.966,26,1,0.2219,43.36
4.56,228.3,13,18,2.968,26,1,0.2228,43.36
4.58,228.4,13,18,2.969,26,1,0.2238,43.36
4.60,228.4,13,18,2.969,26,1,0.2248,43.36
4.62,228.4,13,18,2.969,26,1,0.2258,43.36
4.64,228.4,13,18,2.969,26,1,0.2268,43.36
4.66,228.3,13,18,2.968,26,1,0.2278,43.37
4.68,228.4,13,18,2.969,26,1,0.2288,43.37
4.70,228.4,13,18,2.969,26,1,0.2298,43.37
4.72,228.5,13,18,2.971,26,1,0.2308,43.37
4.74,228.6,13,18,2.972,26,1,0.2317,43.37
4.76,228.5,13,18,2.971,26,1,0.2327,43.37
4.78,228.4,13,18,2.970,26,1,0.2337,43.37
4.80,228.3,13,18,2.968,26,1,0.2347,43.37
4.82,228.4,13,18,2.969,26,1,0.2357,43.37
4.84,228.5,13,18,2.970,26,1,0.2367,43.37
4.86,228.5,13,18,2.970,26,1,0.2377,43.38
4.88,228.5,13,18,2.970,26,1,0.2387,43.38
4.90,228.5,13,18,2.971,26,1,0.2397,43.38
4.92,228.5,13,18,2.971,26,1,0.2407,43.38
4.94,228.6,13,18,2.972,26,1,0.2417,43.38
4.96,228.5,13,18,2.971,26,1,0.2426,43.38
4.98,228.4,13,18,2.970,26,1,0.2436,43.38
5.00,228.5,13,18,2.970,26,1,0.2446,43.38
5.02,228.5,13,18,2.970,26,1,0.2456,43.38
5.04,228.5,13,18,2.970,26,1,0.2466,43.38
5.06,228.5,13,18,2.970,26,1,0.2476,43.39
5.08,228.5,13,18,2.970,26,1,0.2486,43.39
5.10,228.5,13,18,2.970,26,1,0.2496,43.39
5.12,228.4,13,18,2.970,26,1,0.2506,43.39
5.14,228.4,13,18,2.969,26,1,0.2516,43.39
5.16,228.5,13,18,2.970,26,1,0.2525,43.39
5.18,228.4,13,18,2.970,26,1,0.2535,43.39
5.20,228.5,13,18,2.970,26,1,0.2545,43.39
5.22,228.4,13,18,2.969,26,1,0.2555,43.39
5.24,228.5,13,18,2.970,26,1,0.2565,43.39
5.26,228.4,13,18,2.970,26,1,0.2575,43.40
5.28,228.4,13,18,2.969,26,1,0.2585,43.40
5.30,228.4,13,18,2.969,26,1,0.2595,43.40
5.32,228.3,13,18,2.968,26,1,0.2605,43.40
5.34,228.2,13,18,2.967,26,1,0.2614,43.40
5.36,228.2,13,18,2.966,26,1,0.2624,43.40
5.38,228.3,13,18,2.967,26,1,0.2634,43.40
5.40,228.2,13,18,2.967,26,1,0.2644,43.40
5.42,228.3,13,18,2.968,26,1,0.2654,43.40
5.44,228.3,13,18,2.968,26,1,0.2664,43.40
5.46,228.3,13,18,2.968,26,1,0.2674,43.40
5.48,228.3,13,18,2.969,26,1,0.2684,43.41
5.50,228.4,13,18,2.969,26,1,0.2694,43.41
5.52,228.4,13,18,2.969,26,1,0.2704,43.41
5.54,228.3,13,18,2.968,26,1,0.2713,43.41
5.56,228.2,13,18,2.966,26,1,0.2723,43.41
5.58,228.1,13,18,2.965,26,1,0.2733,43.41
5.60,228.1,13,18,2.965,26,1,0.2743,43.41
5.62,228.1,13,18,2.965,26,1,0.2753,43.41
5.64,228.1,13,18,2.966,26,1,0.2763,43.41
5.66,228.2,13,18,2.966,26,1,0.2773,43.41
5.68,228.2,13,18,2.966,26,1,0.2783,43.42
5.70,228.1,13,18,2.966,26,1,0.2792,43.42
5.72,228.1,13,18,2.965,26,1,0.2802,43.42
5.74,228.1,13,18,2.965,26,1,0.2812,43.42
5.76,228.1,13,18,2.966,26,1,0.2822,43.42
5.78,228.1,13,18,2.966,26,1,0.2832,43.42
5.80,228.1,13,18,2.966,26,1,0.2842,43.42
5.82,228.2,13,18,2.966,26,1,0.2852,43.42
5.84,228.1,13,18,2.966,26,1,0.2862,43.42
5.86,228.1,13,18,2.966,26,1,0.2872,43.42
5.88,228.1,13,18,2.966,26,1,0.2881,43.43
5.90,228.1,13,18,2.965,26,1,0.2891,43.43
5.92,228.1,13,18,2.965,26,1,0.2901,43.43
5.94,228.1,13,18,2.965,26,1,0.2911,43.43
5.96,228.2,13,18,2.966,26,1,0.2921,43.43
5.98,228.1,13,18,2.965,26,1,0.2931,43.43
6.00,228.0,13,18,2.964,26,1,0.2941,43.43
6.02,227.9,13,18,2.963,26,1,0.2951,43.43
6.04,228.0,13,18,2.964,26,1,0.2961,43.43
6.06,228.1,13,18,2.966,26,1,0.2970,43.43
6.08,228.2,13,18,2.966,26,1,0.2980,43.44
6.10,228.1,13,18,2.965,26,1,0.2990,43.44
6.12,228.1,13,18,2.965,26,1,0.3000,43.44
6.14,228.0,13,18,2.964,26,1,0.3010,43.44
6.16,228.0,13,18,2.963,26,1,0.3020,43.44
6.18,228.0,13,18,2.964,26,1,0.3030,43.44
6.20,228.0,13,18,2.964,26,1,0.3040,43.44
6.22,228.0,13,18,2.964,26,1,0.3049,43.44
6.24,228.0,13,18,2.964,26,1,0.3059,43.44
6.26,228.0,13,18,2.964,26,1,0.3069,43.44
6.28,228.1,13,18,2.965,26,1,0.3079,43.44
6.30,228.1,13,18,2.966,26,1,0.3089,43.45
6.32,228.1,13,18,2.965,26,1,0.3099,43.45
6.34,228.1,13,18,2.966,26,1,0.3109,43.45
6.36,228.1,13,18,2.965,26,1,0.3119,43.45
6.38,228.1,13,18,2.966,26,1,0.3129,43.45
6.40,228.2,13,18,2.966,26,1,0.3138,43.45
6.42,228.2,13,18,2.967,26,1,0.3148,43.45
6.44,228.3,13,18,2.967,27,2,0.3158,43.45
6.46,228.2,13,18,2.966,27,2,0.3168,43.45
6.48,228.2,13,18,2.967,27,2,0.3178,43.45
6.50,228.3,13,18,2.968,27,2,0.3188,43.46
6.52,228.3,13,18,2.968,27,2,0.3198,43.46
6.54,228.2,13,18,2.967,27,2,0.3208,43.46
6.56,228.1,13,18,2.965,27,2,0.3218,43.46
6.58,228.1,13,18,2.965,27,2,0.3227,43.46
6.60,228.1,13,18,2.966,27,2,0.3237,43.46
6.62,228.2,13,18,2.966,27,2,0.3247,43.46
6.64,228.3,13,18,2.968,27,2,0.3257,43.46
6.66,228.3,13,18,2.967,27,2,0.3267,43.46
6.68,228.2,13,18,2.967,27,2,0.3277,43.46
6.70,228.2,13,18,2.966,27,2,0.3287,43.47
6.72,228.1,13,18,2.966,27,2,0.3297,43.47
6.74,228.1,13,18,2.965,27,2,0.3307,43.47
6.76,228.1,13,18,2.966,27,2,0.3316,43.47
6.78,228.1,13,18,2.965,27,2,0.3326,43.47
6.80,228.0,13,18,2.964,27,2,0.3336,43.47
6.82,228.0,13,18,2.964,27,2,0.3346,43.47
6.84,228.1,13,18,2.965,27,2,0.3356,43.47
6.86,228.1,13,18,2.965,27,2,0.3366,43.47
6.88,228.1,13,18,2.965,27,2,0.3376,43.47
6.90,228.1,13,18,2.965,27,2,0.3386,43.48
6.92,228.1,13,18,2.965,27,2,0.3395,43.48
6.94,228.1,13,18,2.965,27,2,0.3405,43.48
6.96,228.0,13,18,2.964,27,2,0.3415,43.48
6.98,228.0,13,18,2.964,27,2,0.3425,43.48
7.00,227.9,13,18,2.963,27,2,0.3435,43.48
7.02,228.0,13,18,2.964,27,2,0.3445,43.48
7.04,228.1,13,18,2.966,27,2,0.3455,43.48
7.06,228.2,13,18,2.966,27,2,0.3465,43.48
7.08,228.2,13,18,2.966,27,2,0.3475,43.48
7.10,228.1,13,18,2.965,27,2,0.3484,43.48
7.12,228.1,13,18,2.965,27,2,0.3494,43.49
7.14,228.0,13,18,2.964,27,2,0.3504,43.49
7.16,228.0,13,18,2.964,27,2,0.3514,43.49
7.18,227.9,13,18,2.963,27,2,0.3524,43.49
7.20,228.0,13,18,2.964,27,2,0.3534,43.49
7.22,228.1,13,18,2.965,27,2,0.3544,43.49
7.24,228.1,13,18,2.965,27,2,0.3554,43.49
7.26,228.0,13,18,2.963,27,2,0.3563,43.49
7.28,228.1,13,18,2.965,27,2,0.3573,43.49
7.30,228.0,13,18,2.964,27,2,0.3583,43.49
7.32,228.1,13,18,2.965,27,2,0.3593,43.50
7.34,228.2,13,18,2.966,27,2,0.3603,43.50
7.36,228.0,13,18,2.964,27,2,0.3613,43.50
7.38,227.9,13,18,2.963,27,2,0.3623,43.50
7.40,228.0,13,18,2.963,27,2,0.3633,43.50
7.42,227.9,13,18,2.963,27,2,0.3643,43.50
7.44,227.8,13,18,2.961,27,2,0.3652,43.50
7.46,227.9,13,18,2.963,27,2,0.3662,43.50
7.48,228.0,13,18,2.964,27,2,0.3672,43.50
7.50,228.1,13,18,2.965,27,2,0.3682,43.50
7.52,228.0,13,18,2.964,27,2,0.3692,43.51
7.54,227.9,13,18,2.963,27,2,0.3702,43.51
7.56,228.0,13,18,2.963,27,2,0.3712,43.51
7.58,228.0,13,18,2.964,27,2,0.3722,43.51
7.60,228.0,13,18,2.964,27,2,0.3731,43.51
7.62,228.0,13,18,2.964,27,2,0.3741,43.51
7.64,227.9,13,18,2.963,27,2,0.3751,43.51
7.66,227.8,13,18,2.962,27,2,0.3761,43.51
7.68,227.8,13,18,2.962,27,2,0.3771,43.51
7.70,227.9,13,18,2.963,27,2,0.3781,43.51
7.72,227.9,13,18,2.963,27,2,0.3791,43.51
7.74,228.0,13,18,2.964,27,2,0.3801,43.52
7.76,228.0,13,18,2.964,27,2,0.3810,43.52
7.78,228.0,13,18,2.964,27,2,0.3820,43.52
7.80,228.0,13,18,2.964,27,2,0.3830,43.52
7.82,228.0,13,18,2.964,27,2,0.3840,43.52
7.84,228.0,13,18,2.964,27,2,0.3850,43.52
7.86,228.1,13,18,2.965,27,2,0.3860,43.52
7.88,228.1,13,18,2.965,27,2,0.3870,43.52
7.90,228.0,13,18,2.965,27,2,0.3880,43.52
7.92,228.1,13,18,2.965,27,2,0.3889,43.52
7.94,228.1,13,18,2.965,27,2,0.3899,43.53
7.96,228.0,13,18,2.964,27,2,0.3909,43.53
7.98,228.0,13,18,2.964,27,2,0.3919,43.53
8.00,228.0,13,18,2.964,27,2,0.3929,43.53
8.02,228.0,13,18,2.965,27,2,0.3939,43.53
8.04,228.0,13,18,2.964,27,2,0.3949,43.53
8.06,228.0,13,18,2.965,27,2,0.3959,43.53
8.08,228.0,13,18,2.965,27,2,0.3969,43.53
8.10,228.0,13,18,2.964,27,2,0.3978,43.53
8.12,228.0,13,18,2.964,27,2,0.3988,43.53
8.14,228.1,13,18,2.965,27,2,0.3998,43.54
8.16,228.2,13,18,2.966,27,2,0.4008,43.54
8.18,228.2,13,18,2.967,27,2,0.4018,43.54
8.20,228.1,13,18,2.965,27,2,0.4028,43.54
8.22,228.0,13,18,2.964,27,2,0.4038,43.54
8.24,227.9,13,18,2.963,27,2,0.4048,43.54
8.26,227.9,13,18,2.963,27,2,0.4057,43.54
8.28,227.9,13,18,2.963,27,2,0.4067,43.54
8.30,227.8,13,18,2.962,27,2,0.4077,43.54
8.32,227.8,13,18,2.961,27,2,0.4087,43.54
8.34,227.7,13,18,2.960,27,2,0.4097,43.55
8.36,227.7,13,18,2.961,27,2,0.4107,43.55
8.38,227.7,13,18,2.960,27,2,0.4117,43.55
8.40,227.7,13,18,2.960,27,2,0.4127,43.55
8.42,227.7,13,18,2.960,27,2,0.4136,43.55
8.44,227.7,13,18,2.961,27,2,0.4146,43.55
8.46,227.8,13,18,2.961,27,2,0.4156,43.55
8.48,227.8,13,18,2.961,27,2,0.4166,43.55
8.50,227.8,13,18,2.961,27,2,0.4176,43.55
8.52,227.8,13,18,2.961,27,2,0.4186,43.55
8.54,227.8,13,18,2.962,27,2,0.4196,43.55
8.56,227.8,13,18,2.962,27,2,0.4206,43.56
8.58,227.9,13,18,2.962,27,2,0.4215,43.56
8.60,227.9,13,18,2.963,27,2,0.4225,43.56
8.62,228.0,13,18,2.964,27,2,0.4235,43.56
8.64,228.0,13,18,2.964,27,2,0.4245,43.56
8.66,228.0,13,18,2.964,27,2,0.4255,43.56
8.68,228.0,13,18,2.965,27,2,0.4265,43.56
8.70,228.1,13,18,2.965,27,2,0.4275,43.56
8.72,228.1,13,18,2.965,27,2,0.4285,43.56
8.74,228.1,13,18,2.965,27,2,0.4294,43.56
8.76,228.1,13,18,2.965,27,2,0.4304,43.57
8.78,228.1,13,18,2.965,27,2,0.4314,43.57
8.80,228.1,13,18,2.965,27,2,0.4324,43.57
8.82,228.0,13,18,2.965,27,2,0.4334,43.57
8.84,228.0,13,18,2.964,27,2,0.4344,43.57
8.86,228.0,13,18,2.964,27,2,0.4354,43.57
8.88,228.1,13,18,2.965,27,2,0.4364,43.57
8.90,228.1,13,18,2.965,27,2,0.4374,43.57
8.92,228.1,13,18,2.965,27,2,0.4383,43.57
8.94,228.1,13,18,2.965,27,2,0.4393,43.57
8.96,228.0,13,18,2.964,27,2,0.4403,43.58
8.98,227.9,13,18,2.963,27,2,0.4413,43.58
9.00,227.9,13,18,2.963,27,2,0.4423,43.58
9.02,227.9,13,18,2.963,27,2,0.4433,43.58
9.04,227.8,13,18,2.962,27,2,0.4443,43.58
9.06,227.8,13,18,2.961,27,2,0.4453,43.58
9.08,227.8,13,18,2.961,27,2,0.4462,43.58
9.10,227.8,13,18,2.961,27,2,0.4472,43.58
9.12,227.8,13,18,2.962,27,2,0.4482,43.58
9.14,227.8,13,18,2.961,27,2,0.4492,43.58
9.16,227.8,13,18,2.961,27,2,0.4502,43.58
9.18,227.7,13,18,2.960,27,2,0.4512,43.59
9.20,227.7,13,18,2.961,27,2,0.4522,43.59
9.22,227.8,13,18,2.961,27,2,0.4531,43.59
9.24,227.8,13,18,2.961,27,2,0.4541,43.59
9.26,227.8,13,18,2.962,27,2,0.4551,43.59
9.28,227.8,13,18,2.962,27,2,0.4561,43.59
9.30,227.9,13,18,2.962,27,2,0.4571,43.59
9.32,227.9,13,18,2.963,27,2,0.4581,43.59
9.34,227.9,13,18,2.962,27,2,0.4591,43.59
9.36,227.8,13,18,2.962,27,2,0.4601,43.59
9.38,227.9,13,18,2.963,27,2,0.4610,43.60
9.40,227.8,13,18,2.962,27,2,0.4620,43.60
9.42,227.9,13,18,2.962,27,2,0.4630,43.60
9.44,227.8,13,18,2.962,27,2,0.4640,43.60
9.46,227.8,13,18,2.961,27,2,0.4650,43.60
9.48,227.9,13,18,2.962,27,2,0.4660,43.60
9.50,227.9,13,18,2.963,27,2,0.4670,43.60
9.52,227.9,13,18,2.963,27,2,0.4680,43.60
