Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
2.10,228.0,13,18,2.963,27,2,0.1012,42.02
2.12,228.1,13,18,2.965,27,2,0.1022,42.02
2.14,228.1,13,18,2.965,27,2,0.1032,42.02
2.16,228.1,13,18,2.966,27,2,0.1042,42.02
2.18,228.3,13,18,2.967,27,2,0.1052,42.02
2.20,228.3,13,18,2.967,27,2,0.1062,42.02
2.22,228.3,13,18,2.968,27,2,0.1071,42.02
2.24,228.2,13,18,2.967,27,2,0.1081,42.02
2.26,228.3,13,18,2.968,27,2,0.1091,42.02
2.28,228.4,13,18,2.969,27,2,0.1101,42.02
2.30,228.4,13,18,2.969,27,2,0.1111,42.03
2.32,228.4,13,18,2.969,27,2,0.1121,42.03
2.34,228.3,13,18,2.968,27,2,0.1131,42.03
2.36,228.3,13,18,2.968,27,2,0.1141,42.03
2.38,228.4,13,18,2.969,27,2,0.1151,42.03
2.40,228.3,13,18,2.968,27,2,0.1161,42.03
2.42,228.2,13,18,2.967,27,2,0.1170,42.03
2.44,228.2,13,18,2.967,27,2,0.1180,42.03
2.46,228.2,13,18,2.967,27,2,0.1190,42.03
2.48,228.2,13,18,2.967,27,2,0.1200,42.03
2.50,228.2,13,18,2.967,27,2,0.1210,42.04
2.52,228.2,13,18,2.967,27,2,0.1220,42.04
2.54,228.2,13,18,2.967,27,2,0.1230,42.04
2.56,228.3,13,18,2.967,27,2,0.1240,42.04
2.58,228.3,13,18,2.968,27,2,0.1250,42.04
2.60,228.4,13,18,2.969,27,2,0.1259,42.04
2.62,228.4,13,18,2.969,28,3,0.1269,42.04
2.64,228.3,13,18,2.968,28,3,0.1279,42.04
2.66,228.4,13,18,2.969,28,3,0.1289,42.04
2.68,228.3,13,18,2.968,28,3,0.1299,42.04
2.70,228.4,13,18,2.969,28,3,0.1309,42.05
2.72,228.4,13,18,2.969,28,3,0.1319,42.05
2.74,228.6,13,18,2.972,28,3,0.1329,42.05
2.76,228.5,13,18,2.971,28,3,0.1339,42.05
2.78,228.5,13,18,2.971,28,3,0.1349,42.05
2.80,228.5,13,18,2.970,28,3,0.1358,42.05
2.82,228.5,13,18,2.970,28,3,0.1368,42.05
2.84,228.5,13,18,2.971,28,3,0.1378,42.05
2.86,228.6,13,18,2.972,28,3,0.1388,42.05
2.88,228.6,13,18,2.971,28,3,0.1398,42.05
2.90,228.6,13,18,2.972,28,3,0.1408,42.05
2.92,228.7,13,18,2.973,28,3,0.1418,42.06
2.94,228.6,13,18,2.972,28,3,0.1428,42.06
2.96,228.6,13,18,2.972,28,3,0.1438,42.06
2.98,228.7,13,18,2.973,28,3,0.1448,42.06
3.00,228.6,13,18,2.972,28,3,0.1457,42.06
3.02,228.5,13,18,2.970,28,3,0.1467,42.06
3.04,228.5,13,18,2.970,28,3,0.1477,42.06
3.06,228.5,13,18,2.970,28,3,0.1487,42.06
3.08,228.5,13,18,2.970,28,3,0.1497,42.06
3.10,228.4,13,18,2.969,28,3,0.1507,42.06
3.12,228.3,13,18,2.968,28,3,0.1517,42.07
3.14,228.3,13,18,2.968,28,3,0.1527,42.07
3.16,228.3,13,18,2.968,28,3,0.1537,42.07
3.18,228.3,13,18,2.968,28,3,0.1547,42.07
3.20,228.2,13,18,2.967,28,3,0.1556,42.07
3.22,228.2,13,18,2.966,28,3,0.1566,42.07
3.24,228.1,13,18,2.965,28,3,0.1576,42.07
3.26,228.1,13,18,2.965,28,3,0.1586,42.07
3.28,228.1,13,18,2.965,28,3,0.1596,42.07
3.30,228.1,13,18,2.965,28,3,0.1606,42.07
3.32,228.1,13,18,2.965,28,3,0.1616,42.08
3.34,228.2,13,18,2.966,28,3,0.1626,42.08
3.36,228.1,13,18,2.965,28,3,0.1636,42.08
3.38,228.0,13,18,2.965,28,3,0.1645,42.08
3.40,228.0,13,18,2.964,28,3,0.1655,42.08
3.42,228.1,13,18,2.965,28,3,0.1665,42.08
3.44,228.0,13,18,2.965,28,3,0.1675,42.08
3.46,228.1,13,18,2.965,28,3,0.1685,42.08
3.48,228.1,13,18,2.965,28,3,0.1695,42.08
3.50,228.2,13,18,2.966,28,3,0.1705,42.08
3.52,228.2,13,18,2.967,28,3,0.1715,42.09
3.54,228.2,13,18,2.967,28,3,0.1724,42.09
3.56,228.2,13,18,2.967,28,3,0.1734,42.09
3.58,228.2,13,18,2.966,28,3,0.1744,42.09
3.60,228.2,13,18,2.967,28,3,0.1754,42.09
3.62,228.3,13,18,2.967,28,3,0.1764,42.09
3.64,228.3,13,18,2.967,28,3,0.1774,42.09
3.66,228.2,13,18,2.967,28,3,0.1784,42.09
3.68,228.2,13,18,2.967,28,3,0.1794,42.09
3.70,228.2,13,18,2.967,28,3,0.1804,42.09
3.72,228.3,13,18,2.968,28,3,0.1814,42.09
3.74,228.3,13,18,2.968,28,3,0.1823,42.10
3.76,228.3,13,18,2.968,28,3,0.1833,42.10
3.78,228.2,13,18,2.967,28,3,0.1843,42.10
3.80,228.2,13,18,2.967,28,3,0.1853,42.10
3.82,228.3,13,18,2.968,29,4,0.1863,42.10
3.84,228.3,13,18,2.968,29,4,0.1873,42.10
3.86,228.3,13,18,2.967,29,4,0.1883,42.10
3.88,228.3,13,18,2.968,29,4,0.1893,42.10
3.90,228.3,13,18,2.969,29,4,0.1903,42.10
3.92,228.4,13,18,2.969,29,4,0.1912,42.10
3.94,228.5,13,18,2.970,29,4,0.1922,42.11
3.96,228.5,13,18,2.971,29,4,0.1932,42.11
3.98,228.4,13,18,2.969,29,4,0.1942,42.11
4.00,228.3,13,18,2.968,29,4,0.1952,42.11
4.02,228.3,13,18,2.968,29,4,0.1962,42.11
4.04,228.3,13,18,2.967,29,4,0.1972,42.11
4.06,228.2,13,18,2.967,29,4,0.1982,42.11
4.08,228.3,13,18,2.967,29,4,0.1992,42.11
4.10,228.2,13,18,2.967,29,4,0.2001,42.11
4.12,228.2,13,18,2.966,29,4,0.2011,42.11
4.14,228.1,13,18,2.965,29,4,0.2021,42.12
4.16,228.1,13,18,2.965,29,4,0.2031,42.12
4.18,228.2,13,18,2.966,29,4,0.2041,42.12
4.20,228.3,13,18,2.968,29,4,0.2051,42.12
4.22,228.2,13,18,2.967,29,4,0.2061,42.12
4.24,228.2,13,18,2.967,29,4,0.2071,42.12
4.26,228.3,13,18,2.968,29,4,0.2081,42.12
4.28,228.3,13,18,2.968,29,4,0.2090,42.12
4.30,228.3,13,18,2.968,29,4,0.2100,42.12
4.32,228.3,13,18,2.968,29,4,0.2110,42.12
4.34,228.3,13,18,2.967,29,4,0.2120,42.13
4.36,228.3,13,18,2.968,29,4,0.2130,42.13
4.38,228.3,13,18,2.968,29,4,0.2140,42.13
4.40,228.3,13,18,2.968,29,4,0.2150,42.13
4.42,228.3,13,18,2.968,29,4,0.2160,42.13
4.44,228.2,13,18,2.966,29,4,0.2170,42.13
4.46,228.0,13,18,2.964,29,4,0.2179,42.13
4.48,228.0,13,18,2.965,29,4,0.2189,42.13
4.50,228.1,13,18,2.965,29,4,0.2199,42.13
4.52,228.0,13,18,2.964,29,4,0.2209,42.13
4.54,228.0,13,18,2.964,29,4,0.2219,42.13
4.56,228.0,13,18,2.964,29,4,0.2229,42.14
4.58,228.0,13,18,2.964,29,4,0.2239,42.14
4.60,228.0,13,18,2.964,29,4,0.2249,42.14
4.62,228.0,13,18,2.964,29,4,0.2259,42.14
4.64,228.0,13,18,2.964,29,4,0.2268,42.14
4.66,228.0,13,18,2.964,29,4,0.2278,42.14
4.68,228.1,13,18,2.965,29,4,0.2288,42.14
4.70,228.0,13,18,2.964,29,4,0.2298,42.14
4.72,228.0,13,18,2.964,29,4,0.2308,42.14
4.74,228.1,13,18,2.965,29,4,0.2318,42.14
4.76,228.1,13,18,2.965,29,4,0.2328,42.15
4.78,228.1,13,18,2.965,29,4,0.2338,42.15
4.80,228.1,13,18,2.965,29,4,0.2347,42.15
4.82,228.0,13,18,2.964,29,4,0.2357,42.15
4.84,227.9,13,18,2.963,29,4,0.2367,42.15
4.86,227.8,13,18,2.962,29,4,0.2377,42.15
4.88,227.8,13,18,2.961,29,4,0.2387,42.15
4.90,227.7,13,18,2.961,29,4,0.2397,42.15
4.92,227.7,13,18,2.961,29,4,0.2407,42.15
4.94,227.7,13,18,2.960,29,4,0.2417,42.15
4.96,227.8,13,18,2.962,29,4,0.2426,42.16
4.98,227.9,13,18,2.962,29,4,0.2436,42.16
5.00,227.8,13,18,2.961,29,4,0.2446,42.16
5.02,227.8,13,18,2.962,29,4,0.2456,42.16
5.04,227.8,13,18,2.962,29,4,0.2466,42.16
5.06,227.8,13,18,2.962,29,4,0.2476,42.16
5.08,227.8,13,18,2.962,29,4,0.2486,42.16
5.10,227.8,13,18,2.961,29,4,0.2496,42.16
5.12,227.8,13,18,2.961,30,5,0.2505,42.16
5.14,227.8,13,18,2.962,30,5,0.2515,42.16
5.16,227.8,13,18,2.961,30,5,0.2525,42.16
5.18,227.6,13,18,2.959,30,5,0.2535,42.17
5.20,227.6,13,18,2.958,30,5,0.2545,42.17
5.22,227.6,13,18,2.959,30,5,0.2555,42.17
5.24,227.6,13,18,2.958,30,5,0.2565,42.17
5.26,227.5,13,17,2.957,30,5,0.2574,42.17
5.28,227.4,13,17,2.957,30,5,0.2584,42.17
5.30,227.4,13,17,2.957,30,5,0.2594,42.17
5.32,227.5,13,18,2.958,30,5,0.2604,42.17
5.34,227.6,13,18,2.959,30,5,0.2614,42.17
5.36,227.8,13,18,2.961,30,5,0.2624,42.17
5.38,227.9,13,18,2.962,30,5,0.2634,42.18
5.40,228.0,13,18,2.964,30,5,0.2644,42.18
5.42,228.0,13,18,2.964,30,5,0.2653,42.18
5.44,228.2,13,18,2.966,30,5,0.2663,42.18
5.46,228.1,13,18,2.966,30,5,0.2673,42.18
5.48,228.2,13,18,2.966,30,5,0.2683,42.18
5.50,228.2,13,18,2.967,30,5,0.2693,42.18
5.52,228.3,13,18,2.968,30,5,0.2703,42.18
5.54,228.4,13,18,2.969,30,5,0.2713,42.18
5.56,228.4,13,18,2.969,30,5,0.2723,42.18
5.58,228.4,13,18,2.969,30,5,0.2733,42.19
5.60,228.4,13,18,2.969,30,5,0.2742,42.19
5.62,228.5,13,18,2.970,30,5,0.2752,42.19
5.64,228.4,13,18,2.970,30,5,0.2762,42.19
5.66,228.5,13,18,2.971,30,5,0.2772,42.19
5.68,228.6,13,18,2.972,30,5,0.2782,42.19
5.70,228.6,13,18,2.971,30,5,0.2792,42.19
5.72,228.6,13,18,2.972,30,5,0.2802,42.19
5.74,228.5,13,18,2.971,30,5,0.2812,42.19
5.76,228.6,13,18,2.972,30,5,0.2822,42.19
5.78,228.7,13,18,2.974,30,5,0.2832,42.20
5.80,228.7,13,18,2.973,30,5,0.2842,42.20
5.82,228.7,13,18,2.973,30,5,0.2851,42.20
5.84,228.7,13,18,2.973,30,5,0.2861,42.20
5.86,228.6,13,18,2.972,30,5,0.2871,42.20
5.88,228.5,13,18,2.971,30,5,0.2881,42.20
5.90,228.5,13,18,2.970,30,5,0.2891,42.20
5.92,228.3,13,18,2.968,30,5,0.2901,42.20
5.94,228.2,13,18,2.967,30,5,0.2911,42.20
5.96,228.2,13,18,2.967,30,5,0.2921,42.20
5.98,228.2,13,18,2.966,30,5,0.2931,42.20
6.00,228.2,13,18,2.967,30,5,0.2940,42.21
6.02,228.2,13,18,2.967,30,5,0.2950,42.21
6.04,228.3,13,18,2.967,30,5,0.2960,42.21
6.06,228.3,13,18,2.968,30,5,0.2970,42.21
6.08,228.3,13,18,2.968,30,5,0.2980,42.21
6.10,228.3,13,18,2.968,30,5,0.2990,42.21
6.12,228.4,13,18,2.969,30,5,0.3000,42.21
6.14,228.3,13,18,2.968,30,5,0.3010,42.21
6.16,228.3,13,18,2.967,30,5,0.3020,42.21
6.18,228.2,13,18,2.967,30,5,0.3030,42.21
6.20,228.3,13,18,2.967,30,5,0.3039,42.22
6.22,228.3,13,18,2.967,30,5,0.3049,42.22
6.24,228.3,13,18,2.968,30,5,0.3059,42.22
6.26,228.3,13,18,2.968,30,5,0.3069,42.22
6.28,228.3,13,18,2.968,30,5,0.3079,42.22
6.30,228.4,13,18,2.969,30,5,0.3089,42.22
6.32,228.3,13,18,2.968,30,5,0.3099,42.22
6.34,228.3,13,18,2.967,30,5,0.3109,42.22
6.36,228.3,13,18,2.967,30,5,0.3119,42.22
6.38,228.3,13,18,2.968,30,5,0.3128,42.22
6.40,228.3,13,18,2.968,30,5,0.3138,42.23
6.42,228.4,13,18,2.969,30,5,0.3148,42.23
6.44,228.4,13,18,2.969,30,5,0.3158,42.23
6.46,228.4,13,18,2.969,30,5,0.3168,42.23
6.48,228.4,13,18,2.969,30,5,0.3178,42.23
6.50,228.4,13,18,2.969,30,5,0.3188,42.23
6.52,228.4,13,18,2.969,30,5,0.3198,42.23
6.54,228.3,13,18,2.968,30,5,0.3208,42.23
6.56,228.2,13,18,2.967,30,5,0.3218,42.23
6.58,228.3,13,18,2.967,31,6,0.3227,42.23
6.60,228.2,13,18,2.967,31,6,0.3237,42.24
6.62,228.2,13,18,2.967,31,6,0.3247,42.24
6.64,228.2,13,18,2.967,31,6,0.3257,42.24
6.66,228.2,13,18,2.967,31,6,0.3267,42.24
6.68,228.3,13,18,2.968,31,6,0.3277,42.24
6.70,228.2,13,18,2.967,31,6,0.3287,42.24
6.72,228.2,13,18,2.967,31,6,0.3297,42.24
6.74,228.2,13,18,2.967,31,6,0.3307,42.24
6.76,228.2,13,18,2.966,31,6,0.3316,42.24
6.78,228.2,13,18,2.966,31,6,0.3326,42.24
6.80,228.2,13,18,2.966,31,6,0.3336,42.24
6.82,228.2,13,18,2.966,31,6,0.3346,42.25
6.84,228.1,13,18,2.965,31,6,0.3356,42.25
6.86,228.1,13,18,2.965,31,6,0.3366,42.25
6.88,228.1,13,18,2.966,31,6,0.3376,42.25
6.90,228.2,13,18,2.966,31,6,0.3386,42.25
6.92,228.2,13,18,2.966,31,6,0.3395,42.25
6.94,228.1,13,18,2.965,31,6,0.3405,42.25
6.96,228.1,13,18,2.965,31,6,0.3415,42.25
6.98,228.1,13,18,2.965,31,6,0.3425,42.25
7.00,228.0,13,18,2.964,31,6,0.3435,42.25
7.02,228.0,13,18,2.964,31,6,0.3445,42.26
7.04,228.1,13,18,2.965,31,6,0.3455,42.26
7.06,228.2,13,18,2.966,31,6,0.3465,42.26
7.08,228.2,13,18,2.967,31,6,0.3475,42.26
7.10,228.4,13,18,2.969,31,6,0.3484,42.26
7.12,228.3,13,18,2.967,31,6,0.3494,42.26
7.14,228.3,13,18,2.968,31,6,0.3504,42.26
7.16,228.4,13,18,2.970,31,6,0.3514,42.26
7.18,228.4,13,18,2.970,31,6,0.3524,42.26
7.20,228.5,13,18,2.971,31,6,0.3534,42.26
7.22,228.5,13,18,2.971,31,6,0.3544,42.27
7.24,228.5,13,18,2.970,31,6,0.3554,42.27
7.26,228.4,13,18,2.969,31,6,0.3564,42.27
7.28,228.4,13,18,2.969,31,6,0.3574,42.27
7.30,228.4,13,18,2.970,31,6,0.3583,42.27
7.32,228.5,13,18,2.970,31,6,0.3593,42.27
7.34,228.6,13,18,2.971,31,6,0.3603,42.27
7.36,228.6,13,18,2.971,31,6,0.3613,42.27
7.38,228.5,13,18,2.971,31,6,0.3623,42.27
7.40,228.5,13,18,2.970,31,6,0.3633,42.27
7.42,228.5,13,18,2.970,31,6,0.3643,42.28
7.44,228.5,13,18,2.971,31,6,0.3653,42.28
7.46,228.5,13,18,2.971,31,6,0.3663,42.28
7.48,228.6,13,18,2.972,31,6,0.3673,42.28
7.50,228.5,13,18,2.971,31,6,0.3682,42.28
7.52,228.5,13,18,2.970,31,6,0.3692,42.28
7.54,228.4,13,18,2.969,31,6,0.3702,42.28
7.56,228.3,13,18,2.968,31,6,0.3712,42.28
7.58,228.2,13,18,2.967,31,6,0.3722,42.28
7.60,228.2,13,18,2.966,31,6,0.3732,42.28
7.62,228.2,13,18,2.967,31,6,0.3742,42.28
7.64,228.2,13,18,2.966,31,6,0.3752,42.29
7.66,228.1,13,18,2.966,31,6,0.3762,42.29
7.68,228.2,13,18,2.966,31,6,0.3771,42.29
7.70,228.2,13,18,2.966,31,6,0.3781,42.29
7.72,228.2,13,18,2.967,31,6,0.3791,42.29
7.74,228.2,13,18,2.967,31,6,0.3801,42.29
7.76,228.2,13,18,2.967,31,6,0.3811,42.29
7.78,228.3,13,18,2.967,31,6,0.3821,42.29
7.80,228.1,13,18,2.965,31,6,0.3831,42.29
7.82,228.1,13,18,2.966,31,6,0.3841,42.29
7.84,228.2,13,18,2.966,31,6,0.3851,42.30
7.86,228.2,13,18,2.966,31,6,0.3860,42.30
7.88,228.1,13,18,2.966,31,6,0.3870,42.30
7.90,228.1,13,18,2.965,31,6,0.3880,42.30
7.92,228.0,13,18,2.965,31,6,0.3890,42.30
7.94,228.0,13,18,2.965,31,6,0.3900,42.30
7.96,227.9,13,18,2.963,31,6,0.3910,42.30
7.98,227.9,13,18,2.963,31,6,0.3920,42.30
8.00,228.0,13,18,2.963,31,6,0.3930,42.30
8.02,228.1,13,18,2.965,31,6,0.3940,42.30
8.04,228.1,13,18,2.965,31,6,0.3949,42.31
8.06,228.0,13,18,2.964,31,6,0.3959,42.31
8.08,228.1,13,18,2.965,31,6,0.3969,42.31
8.10,228.0,13,18,2.964,31,6,0.3979,42.31
8.12,227.9,13,18,2.963,31,6,0.3989,42.31
8.14,227.9,13,18,2.963,31,6,0.3999,42.31
8.16,227.9,13,18,2.963,31,6,0.4009,42.31
8.18,227.9,13,18,2.962,32,7,0.4019,42.31
8.20,227.8,13,18,2.962,32,7,0.4028,42.31
8.22,227.7,13,18,2.960,32,7,0.4038,42.31
8.24,227.8,13,18,2.961,32,7,0.4048,42.32
8.26,227.8,13,18,2.962,32,7,0.4058,42.32
8.28,227.8,13,18,2.961,32,7,0.4068,42.32
8.30,228.0,13,18,2.964,32,7,0.4078,42.32
8.32,228.0,13,18,2.964,32,7,0.4088,42.32
8.34,228.0,13,18,2.964,32,7,0.4098,42.32
8.36,227.9,13,18,2.963,32,7,0.4107,42.32
8.38,228.0,13,18,2.964,32,7,0.4117,42.32
8.40,228.1,13,18,2.965,32,7,0.4127,42.32
8.42,228.2,13,18,2.966,32,7,0.4137,42.32
8.44,228.1,13,18,2.965,32,7,0.4147,42.32
8.46,228.1,13,18,2.965,32,7,0.4157,42.33
8.48,228.1,13,18,2.965,32,7,0.4167,42.33
8.50,228.2,13,18,2.966,32,7,0.4177,42.33
8.52,228.0,13,18,2.965,32,7,0.4186,42.33
8.54,228.1,13,18,2.966,32,7,0.4196,42.33
8.56,228.3,13,18,2.968,32,7,0.4206,42.33
8.58,228.2,13,18,2.967,32,7,0.4216,42.33
8.60,228.3,13,18,2.968,32,7,0.4226,42.33
8.62,228.4,13,18,2.969,32,7,0.4236,42.33
8.64,228.4,13,18,2.970,32,7,0.4246,42.33
8.66,228.4,13,18,2.969,32,7,0.4256,42.34
8.68,228.5,13,18,2.970,32,7,0.4266,42.34
8.70,228.5,13,18,2.970,32,7,0.4276,42.34
8.72,228.5,13,18,2.971,32,7,0.4285,42.34
8.74,228.5,13,18,2.971,32,7,0.4295,42.34
8.76,228.4,13,18,2.969,32,7,0.4305,42.34
8.78,228.3,13,18,2.968,32,7,0.4315,42.34
8.80,228.2,13,18,2.967,32,7,0.4325,42.34
8.82,228.2,13,18,2.967,32,7,0.4335,42.34
8.84,228.3,13,18,2.968,32,7,0.4345,42.34
8.86,228.3,13,18,2.968,32,7,0.4355,42.35
8.88,228.3,13,18,2.967,32,7,0.4365,42.35
8.90,228.3,13,18,2.968,32,7,0.4374,42.35
8.92,228.3,13,18,2.967,32,7,0.4384,42.35
8.94,228.3,13,18,2.967,32,7,0.4394,42.35
8.96,228.3,13,18,2.968,32,7,0.4404,42.35
8.98,228.3,13,18,2.968,32,7,0.4414,42.35
9.00,228.3,13,18,2.968,32,7,0.4424,42.35
9.02,228.4,13,18,2.969,32,7,0.4434,42.35
9.04,228.3,13,18,2.967,32,7,0.4444,42.35
9.06,228.2,13,18,2.966,32,7,0.4454,42.35
9.08,228.2,13,18,2.966,32,7,0.4464,42.36
9.10,228.3,13,18,2.968,32,7,0.4473,42.36
9.12,228.3,13,18,2.967,32,7,0.4483,42.36
9.14,228.2,13,18,2.967,32,7,0.4493,42.36
9.16,228.2,13,18,2.967,32,7,0.4503,42.36
9.18,228.1,13,18,2.966,32,7,0.4513,42.36
9.20,228.1,13,18,2.966,32,7,0.4523,42.36
9.22,228.1,13,18,2.966,32,7,0.4533,42.36
9.24,228.1,13,18,2.966,32,7,0.4543,42.36
9.26,228.3,13,18,2.967,32,7,0.4553,42.36
9.28,228.3,13,18,2.968,32,7,0.4562,42.37
9.30,228.4,13,18,2.969,32,7,0.4572,42.37
9.32,228.3,13,18,2.968,32,7,0.4582,42.37
9.34,228.3,13,18,2.968,32,7,0.4592,42.37
9.36,228.2,13,18,2.967,32,7,0.4602,42.37
9.38,228.2,13,18,2.967,32,7,0.4612,42.37
9.40,228.2,13,18,2.966,32,7,0.4622,42.37
9.42,228.1,13,18,2.965,32,7,0.4632,42.37
9.44,228.1,13,18,2.966,32,7,0.4642,42.37
9.46,228.2,13,18,2.966,32,7,0.4651,42.37
9.48,228.2,13,18,2.967,32,7,0.4661,42.38
9.50,228.1,13,18,2.966,32,7,0.4671,42.38
9.52,228.0,13,18,2.964,32,7,0.4681,42.38
